项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报总类,最低投资额,项目图片数量,项目更新数,评论数,是否制作视频,无私支持数,最低投资支持人数,预计回报发送时间,发起人所在地,项目结束时间
公益,473617,大凉山彝族原生态音乐田野之旅,已成功,5000,6477,94,5,10.00,1,13,13,否,55,22,项目成功结束后30天内,四川 凉山,已经结束
公益,487705,走出“艾滋孤岛”,已成功,3000,3000,94,5,10.00,2,0,7,否,65,13,项目成功结束后30天内,上海,已经结束
公益,144349,世界那么大 让他们渴望——这个夏天，爱与顿洞山区留守儿童一同起航,已成功,5000,5036,94,7,5.00,27,4,9,否,19,15,项目成功结束后立即发货,贵州 黔东南,已经结束
公益,154255,夏日支旅——助力湘西贫困孩子的求学之梦,已成功,2062,2983,94,6,2.00,7,5,7,否,25,16,项目成功结束后立即发货,湖南 湘西,已经结束
公益,99151,25岁，去非洲吧！——远征去坦桑尼亚做志愿,已成功,10000,16441,94,7,50.00,7,10,39,否,45,13,项目成功结束后立即发货,云南,已经结束
公益,463246,放飞高原梦想—拉萨市娘热小学支教支队,已成功,11700,12300,93,5,10.00,13,5,13,否,35,13,项目成功结束后7天内,西藏 拉萨,已经结束
公益,124708,“我是你的眼”为盲童爱心助学,已成功,10000,11291,93,6,1.00,7,3,1,否,6,27,项目成功结束后10天内,山西 太原,已经结束
公益,160522,赠一缕书香，圆一个梦想--为赤石的孩子们加油,已成功,2000,2009,93,8,1.00,6,4,12,否,7,23,项目成功结束后立即发货,湖南 湘潭,已经结束
公益,471190,让我紧紧握住您的手  走完剩下的每一步,已成功,50000,50764,93,3,10.00,6,1,6,是,42,19,项目成功结束后立即发货,上海,已经结束
公益,438550,杜鹃花开、映山绯红,已成功,3000,3196,92,4,5.00,4,4,4,否,34,11,项目成功结束后立即发货,贵州 毕节,已经结束
公益,552172,筑梦远山之成信阳光图书角,已成功,1500,2149,92,4,5.00,6,3,19,否,66,10,项目成功结束后15天内,四川 成都,已经结束
公益,12697,托起折翼的天使 ——为臀肌挛缩患者手术筹款,已成功,40000,42050,92,5,50.00,8,3,7,是,0,41,项目成功结束后3天内,北京,已经结束
公益,290692,湘西留守儿童  渴望一个小小图书室,已成功,5000,5654,92,3,10.00,10,7,16,否,23,38,项目成功结束后60天内,湖南 湘西,已经结束
公益,459907,给Ta一个恬静的梦——山区贫困留守儿童蚊帐援助计划,已成功,1000,1502,92,2,10.00,4,8,7,否,91,0,项目成功结束后30天内,山东 枣庄,已经结束
公益,430372,阳光守护 向阳花开,已成功,1500,2187,91,7,10.00,10,3,24,是,51,23,项目成功结束后立即发货,四川 凉山,已经结束
公益,551842,“金鸡报晓”-鸡年生肖贺岁展,已成功,50000,50010,91,2,100.00,28,2,14,否,23,2,项目成功结束后立即发货,浙江 杭州,已经结束
公益,616681,古法造纸村落的剪纸春节. 腾冲高黎贡,已成功,30000,30165,91,5,50.00,16,8,31,是,31,14,项目成功结束后45天内,云南 保山,已经结束
公益,306859,【众筹扶贫】我们一起到大岭沟“顺手牵羊”,已成功,50000,50785,91,5,78.00,8,16,44,否,15,5,项目成功结束后5天内,河北 保定,已经结束
公益,10053,以爱为名，助力前行——助残旅游项目,已成功,2600,2858,91,6,1.00,2,3,8,否,0,24,项目成功结束后10天内,江苏 苏州,已经结束
公益,19562,耳蜗孩子们的新年台历计划,已成功,1600,1921,91,7,1.00,4,3,30,是,0,35,项目成功结束后立即发货,北京,已经结束
公益,28543,为“福建民居第一村”的老人们众筹公益食堂,已成功,17900,18160,91,6,1.00,14,3,4,否,4,23,项目成功结束后立即发货,福建 龙岩,已经结束
公益,123397,护苗计划&西部阳光V行动  许愿熊邀你一起给孩子许一个健康梦,已成功,2000,3006,91,6,10.00,12,5,2,否,27,29,项目成功结束后60天内,贵州 毕节,已经结束
公益,37780,陪孩子们度过缤纷的四季——打工子弟绘画作品明信片义卖,已成功,3168,3231,91,5,3.00,20,7,13,否,24,33,项目成功结束后立即发货,北京,已经结束
公益,434890,咱村的甜蜜事儿——带您到大山深处“招蜂引蜜”！,已成功,6000,6562,91,3,10.00,6,4,2,是,7,46,项目成功结束后7天内,甘肃 陇南,已经结束
公益,432379,无线乡村-翁草村建设纪录片——让更多乡村连接上互联网,已成功,20000,20110,91,5,10.00,9,4,23,是,58,25,项目成功结束后10天内,湖南 湘西,已经结束
公益,204913,我愿做你孤夜里的明灯--圆梦深山空巢老人！,已成功,3000,3084,90,5,5.00,22,7,1,否,34,16,项目成功结束后立即发货,甘肃 陇南,已经结束
公益,428296,“绿茵守望者”——清华大学书脊支教团赴内蒙百什户民族逸夫小学足球支教支队,已成功,7000,7081,90,6,10.00,18,4,4,否,56,6,项目成功结束后立即发货,内蒙古 呼和浩特,已经结束
公益,83239,为作文大赛中希望小学组获奖孩子众筹来京经费,已成功,5000,19726,90,5,10.00,10,5,3,否,15,16,项目成功结束后45天内,北京,已经结束
公益,445351,“心牵云南哀牢，你我共携手”——安师大文学院赴云南景东县哀牢山区关爱服务团队,已成功,5000,5057,90,6,10.00,13,4,5,否,53,8,项目成功结束后15天内,云南,已经结束
公益,101506,三元钱，送豆农一棵竹苗，送小熊猫一个餐飨之年,已成功,10000,10291,90,6,3.00,11,12,6,否,8,41,项目成功结束后30天内,云南 丽江,已经结束
公益,143077,拥抱纳咪 爱的延续——为四川阿坝藏区孩子众筹,已成功,2000,2280,90,2,6.00,11,4,9,是,37,18,项目成功结束后立即发货,四川 阿坝,已经结束
公益,324961,新年暖心衣—百件新衣温暖孩子过寒冬,已成功,13700,13768,89,2,38.00,5,8,18,是,72,7,项目成功结束后10天内,湖北 孝感,已经结束
公益,32032,护苗计划——哈尔滨师范大学创行团队“心心相印”项目组,已成功,2000,2320,89,4,1.00,7,3,11,否,0,40,项目成功结束后立即发货,黑龙江 哈尔滨,已经结束
公益,325513,宁夏BPF扶贫项目之帮助余奶奶,已成功,7000,14510,89,3,30.00,14,8,23,是,64,8,项目成功结束后立即发货,宁夏 吴忠,已经结束
公益,467590,巍巍南开书屋情—南开大学赴甘肃两当实践队为当地贫困山区儿童筹集南开书屋,已成功,3000,3042,89,6,20.00,5,9,12,否,50,29,项目成功结束后立即发货,甘肃 陇南,已经结束
公益,557710,“小筑の回忆”,已成功,2535,2535,89,2,10.00,5,0,9,否,46,20,项目成功结束后立即发货,江苏 无锡,已经结束
公益,623128,"""老师，我想喝水""——让孩子喝上一杯干净水",已成功,2000,3354,89,2,30.00,7,0,20,否,55,22,项目成功结束后立即发货,贵州 黔东南,已经结束
公益,390511,“不能没有你”-星语星愿-关爱特殊儿童公益活动,已成功,10000,10160,88,5,1.00,2,7,13,是,10,5,项目成功结束后30天内,天津,已经结束
公益,392821,山窝窝里的农家小野味——众筹扶贫第一书记在行动,已成功,10000,11093,88,5,9.00,18,7,3,是,2,4,项目成功结束后立即发货,甘肃 陇南,已经结束
公益,151408,复旦大学云南孟连支教队，为边境孩子圆助学梦,已成功,5000,5129,88,5,10.00,9,4,42,是,26,25,项目成功结束后7天内,云南 普洱,已经结束
公益,446323,为山里娃建一个校园民族博物馆,已成功,3106,3212,88,4,20.00,6,4,3,否,80,3,项目成功结束后15天内,贵州 遵义,已经结束
公益,128539,薄荷社会工作服务中心——用爱助力成长,已成功,30000,30050,88,5,20.00,9,3,1,是,64,12,项目成功结束后立即发货,重庆,已经结束
公益,176458,《横渡海峡就是横渡人生》公益书籍众筹出版,已成功,100000,100013,87,4,0.00,4,6,21,否,29,51,项目成功结束后立即发货,广东 广州,已经结束
公益,335860,2016“爱相伴，助成长”——关爱留守儿童冬令营,已成功,3490,3491,87,5,5.00,9,6,12,是,19,17,项目成功结束后立即发货,广西 贵港,已经结束
公益,262147,心系大山，情暖藏寨——为阿坝藏族幼儿带来温暖,已成功,1550,1854,87,2,10.00,7,5,36,否,39,30,项目成功结束后45天内,四川 阿坝,已经结束
公益,5698,圆恩墙上咖啡——喝咖啡谈公益,已成功,20000,24140,87,3,10.00,6,3,26,否,0,4,项目成功结束后30天内,北京,已经结束
公益,138544,天使快乐过六一,已成功,500,678,86,2,3.00,6,5,4,否,24,13,项目成功结束后立即发货,广东,已经结束
公益,184105,为土地而农作——藏羌走廊上的生态农耕试验,已成功,5000,6571,86,5,1.00,5,5,15,否,10,8,项目成功结束后立即发货,四川 阿坝,已经结束
公益,312754,“时尚银发” —— 为老年人搭起沟通的桥梁,已成功,2200,2294,86,1,10.00,7,13,36,否,53,21,项目成功结束后20天内,辽宁 沈阳,已经结束
公益,180847,【众筹参展】绿邻居环保工作站-2015慈展会“筹盘缠”,已成功,4683,4885,86,2,10.00,7,4,20,是,33,33,项目成功结束后10天内,天津,已经结束
公益,428422,濒临消失的民间传统手工纸—西和刘河麻纸,已成功,8000,8376,86,8,2.00,16,4,4,是,10,9,项目成功结束后立即发货,甘肃 陇南,已经结束
公益,163771,为打工子弟学校的孩子众筹一份安全的保障,已成功,13250,22441,86,3,50.00,4,5,40,否,14,23,项目成功结束后立即发货,北京,已经结束
公益,278503,景泰县寺滩乡玉川小学灾后重建,已成功,51036,53370,86,4,50.00,9,7,23,否,37,18,项目成功结束后立即发货,甘肃 白银,已经结束
公益,154219,华南农业大学——电影牵手大村 心心共绘彩虹,已成功,1500,1514,85,4,1.00,8,4,2,否,15,13,项目成功结束后立即发货,广东 河源,已经结束
公益,650268,乡村婚纱照，我们想给村里的老人们拍一组婚纱照,众筹中,2500,4063,86,4,28.00,7,3,15,否,67,NOTFOUND,项目成功结束后20天内,NOTFOUND,12天
公益,117631,七彩足球公益项目【首期】为六所偏远小学建立自己的足球队,已成功,30000,31671,85,5,10.00,3,8,2,否,38,8,项目成功结束后立即发货,山东 济南,已经结束
公益,160300,微翼启梦——为山区孩子众筹支教用具,已成功,2199,3000,85,3,10.00,10,6,3,否,21,40,项目成功结束后立即发货,云南 昭通,已经结束
公益,429781,献爱大凉山,已成功,6000,6000,85,0,60.00,26,20,22,是,79,6,项目成功结束后120天内,四川 泸州,已经结束
公益,247486,花开有声，成长有影——给乡村儿童冲印一张照片,已成功,12500,12562,85,4,12.00,5,16,21,否,31,35,项目成功结束后立即发货,北京,已经结束
公益,169402,梦萦河海 爱满黔程——河海大学梦企航支教项目,已成功,5320,5865,85,6,5.00,8,4,10,否,6,18,项目成功结束后10天内,贵州 安顺,已经结束
公益,440278,清华大学“太阳帆计划”赴湖南省常德市陬市镇中学体育支教-体质水平调研,已成功,7000,7260,84,6,20.00,13,4,3,否,33,19,项目成功结束后10天内,湖南 常德,已经结束
公益,83053,爱让星空蓝（暖）起来  星仔领回家 ——关爱自闭症儿童,已成功,3000,7258,84,5,2.00,10,4,4,否,10,28,项目成功结束后30天内,上海,已经结束
公益,395647,一起关注并支持行动者透过个人的多元发展来服务社会,已成功,10000,10190,84,2,30.00,7,19,22,否,21,30,项目成功结束后365天内,广西 北海,已经结束
公益,139426,义工支教——为山区孩子募集一台投影仪,已成功,1500,1513,83,6,2.00,8,4,2,否,9,23,项目成功结束后立即发货,云南 昆明,已经结束
公益,11435,“护贵州布依天使”贵州镇宁留守儿童帮扶计划,已成功,5500,6010,83,5,5.00,3,3,29,否,0,34,项目成功结束后2天内,贵州 安顺,已经结束
公益,169030,微梦想 心行动——北京科技大学赴山西省吕梁市岚县社会公益服务实践团,已成功,5200,5206,83,5,5.00,6,8,19,否,10,11,项目成功结束后15天内,山西 吕梁,已经结束
公益,432427,跟着汤村和冯校，穿越古今探公益,已成功,30000,30860,83,6,20.00,11,5,8,否,18,18,项目成功结束后60天内,北京,已经结束
公益,437401,支教正出发，我们在路上——让我们一起为安徽桃园的孩子筑梦,已成功,3700,3714,83,6,10.00,13,6,5,否,57,19,项目成功结束后立即发货,安徽 芜湖,已经结束
公益,15411,音画梦想，筑梦童生——北京市郊区打工子弟艺术教育行动,已成功,100000,100201,83,8,1.00,14,3,4,是,0,1,项目成功结束后立即发货,北京,已经结束
公益,66583,自闭症群体的影像纪录——为孤独的孩子们拍部片,已成功,6000,21850,83,6,50.00,14,3,7,否,20,24,项目成功结束后30天内,广东 深圳,已经结束
公益,381514,五马之约第二期—组合成就梦想,已成功,5000,25695,82,6,5.00,2,10,11,是,10,5,项目成功结束后立即发货,甘肃 陇南,已经结束
公益,514852,丰富山区孩子精神世界，为孩子课外阅读出一份力,已成功,3000,3012,82,5,1.00,10,6,5,否,14,26,项目成功结束后立即发货,广东 云浮,已经结束
公益,367909,【让春风也吹进留守的天空】--徐州偏远贫困留守儿童援助行动,已成功,2500,2510,82,2,20.00,6,10,13,否,56,14,项目成功结束后立即发货,江苏 徐州,已经结束
公益,465088,传递温暖，筑梦宜宾——天津大学蜀愿暑期支教队筹款项目,已成功,1099,1253,82,3,1.00,7,5,1,否,77,2,项目成功结束后10天内,四川 宜宾,已经结束
公益,339241,"孤儿兄妹,新学期的学费",已成功,3000,3258,82,3,20.00,11,7,2,否,79,0,项目成功结束后5天内,河北 邯郸,已经结束
公益,355696,点亮微光照亮黑暗 助力盲人职业拓展,已成功,16800,16902,82,6,5.00,7,7,13,否,37,17,项目成功结束后立即发货,浙江 杭州,已经结束
公益,591307,指尖有爱——居家妇女灵活就业产品公益众筹,已成功,1000,1004,82,10,2.00,4,5,12,否,25,27,项目成功结束后15天内,四川 成都,已经结束
公益,120280,一个关于贵州山区孩子们的梦——我们共同编织,已成功,5000,5006,81,5,10.00,8,5,7,是,25,20,项目成功结束后30天内,四川 成都,已经结束
公益,386224,濒临消失的民间传统手工纸—刘河构树皮纸,已成功,6000,8493,81,8,2.00,17,7,6,是,22,16,项目成功结束后3天内,甘肃 陇南,已经结束
公益,88123,恒德图书馆——众筹你的公益图书馆,已成功,10000,10214,81,2,20.00,7,8,26,否,26,28,项目成功结束后立即发货,湖北 武汉,已经结束
公益,246208,让我们携手共筑山区儿童学习之梦,已成功,1200,1430,81,2,10.00,11,13,40,否,20,41,项目成功结束后30天内,四川 泸州,已经结束
公益,405934,和你一起完成青春的梦——斯里兰卡志愿行,已成功,3000,3071,81,3,10.00,5,4,11,否,62,14,项目成功结束后15天内,北京,已经结束
公益,440905,【最后的净土】雪佛兰SUV最美中国行,已成功,501,541,81,1,5.00,14,7,1,否,80,0,项目成功结束后立即发货,四川 成都,已经结束
公益,251953,“昕羽”残疾人艺术文化培育项目,已成功,3000,3350,80,5,10.00,0,5,1,否,5,37,项目成功结束后立即发货,上海,已经结束
公益,238828,西南交通大学启梦社之贵州省兵务小学“图书角”计划,已成功,4015,4069,80,3,10.00,16,12,51,否,34,17,项目成功结束后5天内,贵州 黔西南,已经结束
公益,294958,因为有你，让那双小脚不再寒冷,已成功,2699,3416,80,1,50.00,3,22,26,否,53,13,项目成功结束后立即发货,西藏 拉萨,已经结束
公益,428782,人杰地灵出好鸡 山高路远送温暖 一份温暖 一份鸡遇—陇南成县土鸡,已成功,10000,12396,80,3,138.00,18,4,2,是,15,27,项目成功结束后15天内,甘肃 陇南,已经结束
公益,128461,“换客团—青年技能交换服务项目”,已成功,4500,4581,80,2,5.00,5,5,3,否,18,29,项目成功结束后立即发货,湖南 长沙,已经结束
公益,441547,关爱偏远地区留守儿童，让爱助其快乐成长,已成功,30000,30009,80,5,5.00,6,7,3,否,25,5,项目成功结束后立即发货,重庆,已经结束
公益,300169,尼泊尔教室搭建｜ 让 XGravity 将爱心带去高山之国,已成功,10000,10009,79,2,100.00,9,7,15,否,56,14,项目成功结束后1天内,香港,已经结束
公益,397057,羊角筑梦，博爱传道,已成功,3500,3522,79,2,5.00,7,5,8,否,20,8,项目成功结束后60天内,青海 海东,已经结束
公益,614125,声生於心【SoloArt圣诞主题公益音乐会】,已成功,20000,21680,79,6,10.00,4,0,15,否,54,7,项目成功结束后15天内,北京,已经结束
公益,161236,“小书包 大梦想”—— 梦想在被“遗忘”的角落重现,已成功,19082,26000,79,8,10.00,12,5,9,否,26,26,项目成功结束后30天内,广东 肇庆,已经结束
公益,502093,让大山里的每颗核桃都实现华丽蜕变,已成功,10000,10071,78,4,30.00,7,4,11,否,46,8,项目成功结束后7天内,北京,已经结束
公益,281221,思筹，思乡，思家人——为老人送去我们的温暖,已成功,3400,3453,78,2,20.00,13,9,17,否,59,0,项目成功结束后立即发货,河北 石家庄,已经结束
公益,400384,绘墨成书，筑爱为梦,已成功,3000,3217,78,6,5.00,12,6,14,是,44,11,项目成功结束后20天内,四川 宜宾,已经结束
公益,150514,微视角记录——华中农业大学红杜鹃爱心社赴贵州省毕节市隆里小学暑期社会实践,已成功,1000,1020,78,4,1.00,5,4,45,是,7,30,项目成功结束后立即发货,贵州 毕节,已经结束
公益,153409,为藏区的孩子撑起一片天空——甘孜道孚呷拉小学及杜呷寺寺庙学校众筹计划,已成功,8000,8659,78,6,10.00,34,4,5,是,16,29,项目成功结束后30天内,四川 甘孜,已经结束
公益,365839,大山深处的初级冷榨胡麻油 认领农村人的情怀,已成功,2000,2033,78,2,5.00,8,6,1,否,1,1,项目成功结束后10天内,甘肃 陇南,已经结束
公益,390343,牵手小候鸟.学法护成长,已成功,5000,5223,78,2,10.00,7,9,1,否,56,19,项目成功结束后30天内,江苏 苏州,已经结束
公益,89956,梦想交换——我们在雪境，愿与你一同守护一个梦想,已成功,17868,18800,77,1,30.00,6,4,25,否,20,35,项目成功结束后7天内,青海 西宁,已经结束
公益,151462,【土豆计划】希望小学孩子种土豆为自己换书,已成功,6500,6625,77,3,10.00,14,4,59,否,11,28,项目成功结束后15天内,四川 凉山,已经结束
公益,432640,当星星掉进眼睛里—环西部公益远征计划“2016—西藏站“,已成功,3500,3500,77,2,20.00,12,6,15,是,67,10,项目成功结束后立即发货,西藏 拉萨,已经结束
公益,184846,“在一起”老年公益活动平台,已成功,5000,5124,77,2,10.00,19,4,27,否,26,23,项目成功结束后40天内,上海,已经结束
公益,455293,“手牵手，携手共进，弘扬国医；心连心，全心全意，服务农村”康协暑期“三下乡”,已成功,1500,1501,77,3,5.00,10,11,0,否,77,0,项目成功结束后立即发货,广东 江门,已经结束
公益,276328,寻迹——历史古迹数字化图书馆的搭建,已成功,5000,5434,77,5,1.00,19,12,21,否,28,27,项目成功结束后30天内,湖北 武汉,已经结束
公益,436021,北师大桐夏暑期教育实践队路费众筹,已成功,17945,17945,76,4,20.00,6,7,12,否,42,15,项目成功结束后30天内,福建 泉州,已经结束
公益,467998,为向日葵爱心小学的孩子们众筹爱心图书角,已成功,5000,5580,76,6,5.00,3,10,6,否,40,0,项目成功结束后15天内,重庆,已经结束
公益,57307,为松坪小学冬令营的孩子送快乐曙光——一本绘本 一盒画笔,已成功,3500,10325.03,76,7,1.00,11,4,19,否,6,19,项目成功结束后立即发货,四川 凉山,已经结束
公益,133924,为了西部发展——湘西永顺县万坪镇杉木完小支教行,已成功,1867,2646,76,4,10.00,9,12,2,否,22,12,项目成功结束后立即发货,湖南 湘西,已经结束
公益,190276,为爱心包包帮助更多贫困学子而参展筹经费,已成功,10000,10069,76,4,1.00,6,4,15,否,19,35,项目成功结束后立即发货,广东 深圳,已经结束
公益,251098,关爱智障儿童——为山东省烟台市辅读学校筹集康复仪器,已成功,40000,40288,76,6,50.00,5,6,33,否,39,7,项目成功结束后立即发货,山东 烟台,已经结束
公益,16572,一块垫板的愿望——上海孩子帮山区小朋友完成梦想,已成功,500,855,76,1,5.00,2,6,10,否,0,71,项目成功结束后7天内,重庆,已经结束
公益,331255,慈善无国界,已成功,5000,5333,76,4,80.00,5,20,33,否,57,5,项目成功结束后立即发货,上海,已经结束
公益,404368,这个夏天  和芽盼共同开启民族文化传承人培养之旅,已成功,20320,20408,76,7,5.00,28,10,25,是,21,26,项目成功结束后90天内,广西 河池,已经结束
公益,22509,【海航社会创新创投】高山上的美味——寻回消失的老稻种,已成功,10000,10856,75,5,1.00,11,3,2,否,0,6,项目成功结束后立即发货,广东 广州,已经结束
公益,130297,迟到五十年的婚纱照——为贫困家庭老年夫妇拍摄婚纱照,已成功,4500,4578,75,2,5.00,3,16,5,否,25,32,项目成功结束后30天内,广东 阳江,已经结束
公益,472657,益修公益筹资官职业路径课程，84天足不出户成为互联网筹资达人。,已成功,15000,20470,75,0,300.00,12,8,12,是,7,68,项目成功结束后立即发货,北京,已经结束
公益,660606,穿上这件蓝衣，与近300个跑团在100多个城市一起奔跑,众筹中,52100,5328,75,3,100.00,8,0,22,是,45,NOTFOUND,项目成功结束后7天内,北京,24天
公益,147169,为雨城孤寡老人送去一片爱——“暖暖夕阳行”,已成功,1000,1309,75,5,1.00,12,4,2,否,9,36,项目成功结束后立即发货,四川 雅安,已经结束
公益,365716,众筹黔行，一起醉心美酒，一起虚度时光，一起“大爆料”,已成功,3000,3020,75,3,20.00,3,7,8,否,33,18,项目成功结束后立即发货,贵州 贵阳,已经结束
公益,130003,雨棚计划——让山区孩子吃饭不再淋雨,已成功,1900,4966,75,4,10.00,8,5,1,否,16,34,项目成功结束后7天内,云南 临沧,已经结束
公益,147106,“塑梦—插上彩虹的翅膀”冕宁支教,已成功,2000,2007,75,5,5.00,8,4,1,是,31,17,项目成功结束后5天内,四川 凉山,已经结束
公益,439297,最好的我们，最美的梦想——北师学子赴重庆市华蓥中学支教活动经费筹,已成功,5000,5010,75,4,10.00,4,7,10,否,32,14,项目成功结束后立即发货,重庆,已经结束
公益,624295,一壶古酒“活”古村,已成功,30000,30091,75,4,2.00,5,0,4,否,20,14,项目成功结束后15天内,NOTFOUND,已经结束
公益,332668,澳门大学的“云上行动”——搭建云教室，让知识远扬,已成功,15000,15313,74,6,10.00,5,9,9,否,31,13,项目成功结束后180天内,四川 凉山,已经结束
公益,373291,仇池情缘 大山深处农家土特产,已成功,2000,2065,74,4,2.00,5,7,2,否,10,27,项目成功结束后10天内,甘肃 陇南,已经结束
公益,464260,薪火支教团队再次启航，前往甘肃定西渭源县池坪小学！,已成功,3000,3000,74,1,50.00,3,5,9,否,70,1,项目成功结束后20天内,甘肃 定西,已经结束
公益,519076,公益微电影“The Door”为抵制虐童行为尽一份薄力,已成功,3000,3000,74,3,5.00,0,0,5,否,40,23,项目成功结束后立即发货,山东 济南,已经结束
公益,390649,公益广告《共生》众筹项目，关注LGBT群体，告别歧视，万物共生。,已成功,3000,3030,74,6,20.00,5,7,49,否,9,39,项目成功结束后立即发货,辽宁 大连,已经结束
公益,40522,【一元梦想许愿池】给盲童一个温暖的冬天,已成功,20000,20015,73,7,1.00,12,9,4,否,5,32,项目成功结束后立即发货,北京,已经结束
公益,581956,北京科技大学北京皮影二次返场公益演出众筹！我们希望皮影进校园的努力有你的一份！,已成功,4000,4000,73,3,5.00,5,1,14,是,14,7,项目成功结束后10天内,北京,已经结束
公益,411913,星火之光，以爱燎原，暑期乡村夏令营，献出属于我们的爱意,已成功,4000,4071,73,0,50.00,9,5,3,是,68,5,项目成功结束后立即发货,四川 绵阳,已经结束
公益,109453,【牵手鄞州】行者无疆——在古道上走出未来,已成功,2500,2878,73,3,10.00,5,3,2,否,38,12,项目成功结束后3天内,浙江 宁波,已经结束
公益,116308,带山里孩子访北京 和精英前辈面对面,已成功,5600,6322,73,5,20.00,9,8,12,否,20,21,项目成功结束后5天内,云南 保山,已经结束
公益,127750,电子科技大学微起点支教队，将爱带给苗乡娃,已成功,6000,6086,73,5,5.00,5,4,3,否,17,9,项目成功结束后立即发货,四川 成都,已经结束
公益,275092,【留守天空不下雨】——徐州偏远贫困留守儿童援助行动,已成功,3000,3272,73,3,10.00,21,9,17,否,13,27,项目成功结束后20天内,江苏 徐州,已经结束
公益,22757,护苗计划——春暖启梦助学团队,已成功,3000,3940,72,5,10.00,7,3,3,否,0,25,项目成功结束后立即发货,甘肃 天水,已经结束
公益,80509,众筹一盏灯，守护小苹果们的心灵之窗,已成功,3500,3678,72,3,10.00,6,3,4,是,6,47,项目成功结束后5天内,江苏 宿迁,已经结束
公益,124369,护苗计划——春暖与山区孩子的健康约定 众筹卫生包,已成功,2000,2860,72,6,10.00,5,6,2,是,24,22,项目成功结束后立即发货,甘肃 白银,已经结束
公益,142540,萤火虫助力——众筹爱心学习包,已成功,3000,3148,71,6,5.00,24,4,12,是,13,16,项目成功结束后60天内,湖南 怀化,已经结束
公益,152605,【南守北盼 微爱相伴】赴云南关爱留守儿童we爱行动,已成功,1000,1217,71,4,1.00,6,4,17,否,4,40,项目成功结束后立即发货,云南 曲靖,已经结束
公益,393586,学会理财，从娃娃抓起,已成功,5000,5007,71,1,5.00,3,7,1,否,56,11,项目成功结束后立即发货,江苏 苏州,已经结束
公益,570568,让棒球带孩子们回家,已成功,26000,26099,71,5,10.00,8,4,27,否,36,13,项目成功结束后10天内,湖南 湘西,已经结束
公益,512980,爱心土豆，阳光义卖,已成功,6000,10105,71,3,100.00,15,5,10,否,11,35,项目成功结束后15天内,山西 吕梁,已经结束
公益,128464,“保护女童”防性侵生命安全教育课堂,已成功,30000,30607,71,2,50.00,5,3,1,否,31,15,项目成功结束后立即发货,重庆,已经结束
公益,424927,一次支教，一份爱心，一份责任——微翼星火16乡村夏令营,已成功,3000,3098,71,4,10.00,3,6,14,是,58,6,项目成功结束后20天内,四川 雅安,已经结束
公益,14447,让大山里的孩子走进大学校园,已成功,3000,4100,71,4,20.00,5,3,1,否,0,33,项目成功结束后20天内,甘肃 兰州,已经结束
公益,172375,【溯源丝路，接续传统】清华学子知识助力丝绸产业,已成功,10000,10055,71,5,5.00,2,5,16,否,10,11,项目成功结束后立即发货,浙江 杭州,已经结束
公益,8334,走进山区——几个年轻人的公益创业梦,已成功,3462,5680,70,3,30.00,12,3,45,是,0,16,项目成功结束后90天内,辽宁 大连,已经结束
公益,82570,阳光的愿望——秦皇岛青龙县农村小学太阳能电站建设计划,已成功,50000,50010,70,5,10.00,1,8,4,否,7,23,项目成功结束后立即发货,河北 秦皇岛,已经结束
公益,463915,暖心之火，即将燃起！大连理工大学赴山西省大同市浑源县扶贫送暖项目,已成功,3504,3530,70,4,10.00,9,6,8,是,45,15,项目成功结束后30天内,山西 大同,已经结束
公益,10592,给特殊孩子一片阳光的天空——身心障碍患儿家庭自助教室,已成功,13500,14760,70,4,20.00,7,3,21,否,0,15,项目成功结束后10天内,安徽 合肥,已经结束
公益,518161,世界那么快，我却那么小，不过，快的快，和你一起成长，我什么都不怕,已成功,680,890,70,2,10.00,5,5,16,否,42,3,项目成功结束后5天内,广东 深圳,已经结束
公益,401452,千张照片 定格峡谷藏族老人的容颜,已成功,5680,5715,70,4,30.00,4,8,6,否,43,3,项目成功结束后立即发货,四川 甘孜,已经结束
公益,332497,藏在盒子里的爱和快乐——为贫困地区孩童送一份新年礼物,已成功,16000,16044,69,3,50.00,6,8,4,否,31,10,项目成功结束后30天内,上海,已经结束
公益,391591,我和我的“面匠”父亲,已成功,10000,10258,69,2,128.00,14,8,18,是,23,35,项目成功结束后10天内,甘肃 陇南,已经结束
公益,128563,相遇未来——少数民族留守儿童心理成长陪伴计划,已成功,18000,18121,69,3,20.00,4,5,1,否,17,18,项目成功结束后20天内,重庆,已经结束
公益,443824,华中农业大学阳光志愿者联盟赴河南支教队,已成功,2200,2211,69,3,10.00,6,4,9,否,59,2,项目成功结束后30天内,河南 平顶山,已经结束
公益,263467,助农公益活动+关爱福利院儿童,已成功,800,892,69,2,5.00,8,7,12,否,22,16,项目成功结束后立即发货,四川 成都,已经结束
公益,402997,三人行支教,已成功,1000,1150,69,2,5.00,4,6,10,否,17,10,项目成功结束后7天内,重庆,已经结束
公益,120235,“把信交给我妈妈”——共建一个沟通外界的小邮局,已成功,2500,3187,69,4,10.00,4,3,1,否,14,31,项目成功结束后5天内,云南 大理,已经结束
公益,139660,送给白血病儿童一份特殊的儿童节礼物,已成功,3000,3002,69,3,1.00,8,4,1,否,6,15,项目成功结束后60天内,天津,已经结束
