项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报种类,最低投资额,项目图片数量,项目进展数,喜欢数,项目结束时间,是否制作视频,最低投资支持人数,预计回报发送时间,"发起人是淘宝还是天猫店铺(描述,服务,物流评价)"
设计,20058618,#不贴片更好用#，纳米无磁车载支架,筹款中,100000.00,225058.00,1636,4,68.00,11,0,644,2017/04/15,是,926,15,"淘宝-5.0,5.0,5.0"
设计,20058779,Mr.Box表情帝收纳柜，主人的收纳神器,筹款中,50000.00,51356.00,505,2,49.00,33,0,550,2017/04/01,否,416,15,"淘宝-5.0,5.0,5.0"
设计,20058444,写石派许愿狐造型铅笔,筹款中,50000.00,2521.00,29,8,79.00,3,0,649,2017/04/04,否,11,30,"淘宝-5.0,5.0,5.0"
设计,20058765,禅语无声 拥有崖柏 拥有奇迹,筹款中,50000.00,35344.40,104,11,29.90,13,0,181,2017/04/16,否,26,3,"淘宝-5.0,5.0,5.0"
设计,20058797,浪莎芙蓉裤，磁疗暖宫,筹款中,50000.00,428476.00,1674,3,68.00,14,0,511,2017/04/08,否,266,30,"淘宝-5.0,5.0,5.0"
设计,20054733,执箸定制礼品筷子7.8mm环保健康,筹款中,30000.00,13928.90,491,5,16.90,10,0,635,2017/03/30,是,10,30,"淘宝-,,"
设计,20058393,简壶－原创原矿全手工紫砂壶功夫茶壶,筹款中,50000.00,12085.00,29,9,48.00,12,0,664,2017/04/21,否,1,30,"淘宝-5.0,5.0,5.0"
设计,20058320,【水泥+陶瓷】烟灰缸 |原创设计干湿分离,筹款中,60000.00,12786.00,94,8,66.00,13,6,2229,2017/04/06,否,66,60,"淘宝-5.0,5.0,5.0"
设计,20057936,一款能缓解颈椎疲劳，加深睡眠的羽绒枕头。,筹款中,100000.00,68889.50,407,6,39.90,61,2,1730,2017/04/09,否,225,30,"淘宝-,,"
设计,20048392,USB智能快充折叠插线板,筹款中,100000.00,88265.00,683,16,49.00,29,1,716,2017/04/08,否,37,30,"淘宝-5.0,5.0,5.0"
设计,20057348,S925银齿轮戒指,筹款中,50000.00,16020.00,13,4,880.00,15,0,735,2017/03/30,是,4,7,"天猫-4.8,4.8,4.7"
设计,20055634,国家玉雕大师设计 传承玉文化,筹款中,50000.00,99438.00,84,8,98.00,28,0,4994,2017/03/25,否,22,30,"天猫-4.8,4.8,4.8"
设计,20058360,传世绝版孤品--四大名陶 荣昌陶,筹款中,50000.00,350842.00,463,6,65.00,10,0,4527,2017/04/03,是,7,60,"淘宝-5.0,5.0,5.0"
设计,20056716,法国BAG++时尚智能桶包,筹款中,50000.00,53589.00,126,3,299.00,24,2,911,2017/03/24,是,111,7,"淘宝-4.6,4.6,4.6"
设计,20057012,我与爱情有个约定 14K玫瑰金系列之 单车爱情,筹款中,50000.00,30030.00,65,12,298.00,24,0,1273,2017/03/28,否,8,5,"天猫-4.8,4.8,4.8"
设计,20057038,一【箱】呈现  放飞激情！,筹款中,50000.00,50680.00,26,6,1880.00,10,0,2175,2017/04/22,否,16,30,"天猫-4.8,4.8,4.8"
设计,20057656,MARSEVEN 设计师原创羽毛点翠首饰,筹款中,50000.00,53660.00,99,8,118.00,18,0,782,2017/03/23,是,59,30,"淘宝-5.0,5.0,5.0"
设计,20057200,早起鸡－入眠唤醒灯、闹钟、贪睡、延时关灯,筹款中,90000.00,20217.00,143,7,129.00,9,0,971,2017/03/23,是,100,30,"淘宝-4.9,4.9,4.9"
设计,20057907,【护颈手机支架】护颈专家释放颈椎压力,筹款中,100000.00,128676.00,588,4,118.00,25,0,1021,2017/04/02,否,84,15,"天猫-4.9,4.9,4.8"
设计,20058508,【曾经我有一只可爱的小狗】纯银宠物萌狗戒,筹款中,50000.00,27742.00,116,5,128.00,25,0,198,2017/04/02,否,17,5,"天猫-4.8,4.8,4.8"
设计,20057413,一把颠覆传统理念的神奇多功能剪刀,筹款中,50000.00,59190.00,570,6,69.00,22,0,2306,2017/03/26,是,500,7,"淘宝-4.6,4.6,4.7"
设计,20058057,【爱情的牙齿】一款让人爱到无法自拔的爱情项链,筹款中,50000.00,43642.00,72,6,78.00,20,0,169,2017/03/23,否,15,5,"天猫-4.8,4.8,4.8"
设计,20057771,可以改变你认知的明火直烧陶瓷汤锅，既是锅又是碗,筹款中,50000.00,906566.00,1814,9,58.00,15,1,1670,2017/03/21,是,408,5,"淘宝-4.8,4.8,4.8"
设计,20057190,2017年贺岁礼物 生肖小鸡吊饰,筹款中,50000.00,3658.00,19,3,128.00,15,0,154,2017/03/18,否,9,30,"淘宝-4.5,4.5,4.7"
设计,20057715,志远壶，原创原矿全手工紫砂壶功夫茶壶,筹款中,50000.00,258198.00,1178,4,20.00,7,0,1229,2017/04/02,否,209,30,"淘宝-,,"
设计,20056217,龙泉宝剑 中华老字号沈广隆 冷月汉武剑,筹款中,50000.00,861558.00,1207,3,255.00,20,0,12669,2017/04/07,是,885,30,"淘宝-5.0,5.0,5.0"
设计,20057549,独立设计师蓝染潮牌/一半又蓝,筹款中,50000.00,46060.00,40,7,299.00,9,4,285,2017/04/02,是,20,45,"淘宝-5.0,5.0,5.0"
设计,20058299,传统茶道具原创新品七股金刚辟邪普洱茶茶针,筹款中,50000.00,47274.00,229,18,30.00,12,0,424,2017/04/16,是,37,30,"-,,"
设计,20057395,新年转运宝石戒指 开启一年的好运气,筹款中,50000.00,51460.00,70,5,308.00,14,0,523,2017/03/17,是,26,3,"淘宝-4.9,4.9,4.9"
设计,20057399,一般工作室摩登创意BAO衣柜,筹款中,50000.00,33875.00,25,5,399.00,30,0,911,2017/03/17,是,6,30,"淘宝-,,"
设计,20055480,可扩展生活+户外马甲双肩背包,筹款中,50000.00,24453.00,97,5,249.00,20,0,396,2017/04/01,否,95,30,"淘宝-,,"
设计,20056675,重叁笔盒、叠肆方盒、花瓣杂物架——桌面收纳系列,筹款中,50000.00,57173.00,447,8,39.00,6,0,670,2017/03/16,是,70,20,"淘宝-4.8,4.8,4.7"
设计,20054923,流光溢彩之一鸣惊人 古法琉璃风水雄鸡,筹款中,100000.00,49464.00,53,6,688.00,10,0,2245,2017/04/07,否,13,7,"淘宝-,,"
设计,20056167,不羁 多功能写字桌,筹款中,100000.00,50183.00,17,13,599.00,26,2,3481,2017/03/26,是,0,30,"淘宝-,,"
设计,20055880,中国梦大飞机--空军一号挂饰香水,筹款中,50000.00,52884.00,588,4,78.00,35,3,2950,2017/03/14,否,306,30,"淘宝-5.0,5.0,5.0"
设计,20057733,MR皇冠花球伞-来自都柏林的梦幻童话,筹款中,50000.00,58780.00,160,5,258.00,19,0,408,2017/04/01,否,69,15,"-4.8,4.8,4.8"
设计,20058001,许小蘑-潘多拉蘑盒,筹款中,100000.00,1710684.00,14197,3,48.00,12,0,4003,2017/03/20,否,2596,30,"淘宝-5.0,5.0,5.0"
设计,20056159,来自未来的个性首饰,筹款中,100000.00,3786.00,14,5,99.00,8,0,565,2017/03/19,否,2,15,"淘宝-5.0,5.0,5.0"
设计,20057477,北欧原生设计智能多媒体家居,制作中,50000.00,172290.00,790,3,39.00,27,0,3196,2017/03/09,是,188,25,"淘宝-5.0,5.0,5.0"
设计,20057350,陪你度过每一个情人节——简单爱,筹款中,50000.00,50342.00,300,5,28.00,17,0,356,2017/03/13,否,28,15,"淘宝-5.0,5.0,5.0"
设计,20054341,简约机械磁控铅笔,筹款中,50000.00,375032.00,7153,12,10.00,40,1,5294,2017/04/02,是,20,30,"淘宝-5.0,5.0,5.0"
设计,20056354,臻三环传统手工铁锅,筹款中,100000.00,112776.00,331,9,249.00,11,0,1659,2017/03/18,是,39,7,"天猫-4.9,4.9,4.8"
设计,20057103,MUPI 当木头撞见皮革 专为时尚而生,筹款中,50000.00,463004.00,2548,4,169.00,28,0,3830,2017/03/16,否,2392,30,"淘宝-5.0,5.0,5.0"
设计,20055188,隐形清洁收纳神器 有气质才配得上你的家,筹款中,100000.00,344536.00,1434,8,99.00,12,1,4915,2017/03/14,是,490,45,"淘宝-5.0,5.0,5.0"
设计,20054256,比1张A4纸还轻的眼镜，一体成型设计【极简美学】,筹款中,100000.00,1419398.00,7553,7,28.00,3,0,13399,2017/04/03,是,714,30,"淘宝-5.0,5.0,4.6"
设计,20056705,小猴子脏衣服收纳袋 可奈木原创出品,制作中,50000.00,53059.00,561,5,89.00,19,0,2461,2017/03/02,否,300,15,"淘宝-,,"
设计,20058463,欢乐好声音--正版授权抱枕,筹款中,50000.00,543.00,6,9,69.00,4,0,52,2017/03/14,否,0,3,"淘宝-,,"
设计,20057607,浩渺宇宙只为遇见你 匠心手工宇宙琉璃,筹款中,100000.00,381251.00,449,10,299.00,13,0,4033,2017/03/17,否,66,15,"-4.9,4.9,4.9"
设计,20057371,有容乃大-移动电源记事本,制作中,100000.00,807702.00,4452,8,158.00,18,0,977,2017/03/09,否,1269,30,"淘宝-4.5,4.5,4.6"
设计,20057409,【原创随身包】ZHIFU极简防盗随身包,筹款中,100000.00,2393740.00,27912,7,69.00,15,0,11258,2017/03/29,是,9740,30,"淘宝-5.0,5.0,5.0"
设计,20057044,【手写书法 吉祥如意】传承中华书法 弘扬传统文化,筹款中,50000.00,51594.00,95,3,288.00,40,0,282,2017/03/16,否,5,30,"淘宝-4.9,4.9,4.9"
设计,20056858,SpaceCbe背包-旅行工作收纳神器,筹款中,50000.00,1714281.00,5779,6,279.00,21,0,11373,2017/03/16,是,2086,30,"淘宝-5.0,5.0,5.0"
设计,20056599,不用丢的红包,制作中,10000.00,12731.00,100,6,32.00,4,0,1197,2017/02/27,否,45,15,"淘宝-4.8,4.8,4.9"
设计,20057254,小金抓，吉年老司机最强车载支架，福气抓来,制作中,50000.00,1736693.00,29761,7,49.00,20,0,5205,2017/03/03,否,327,5,"淘宝-4.6,4.6,4.6"
设计,20057255,中国五福筷子，漂泊一年最美是团圆,项目成功,50000.00,53852.00,109,3,456.00,13,0,4689,2017/02/26,否,100,20,"淘宝-4.9,4.9,4.9"
设计,20057243,《宝宝礼-琴棋书画》想把最好的都给你,制作中,50000.00,75528.00,174,4,389.00,20,0,5767,2017/03/06,否,100,30,"淘宝-4.9,4.9,4.9"
设计,20056800,手工做一款有创意的十二面体日历,项目成功,100000.00,109913.00,687,3,99.00,10,0,1385,2017/02/15,否,451,5,"淘宝-4.9,4.9,4.9"
设计,20056969,苏州博物馆新馆十周年纪念-山水间文具置物座,制作中,50000.00,146384.00,708,7,128.00,14,0,874,2017/02/24,否,175,30,"淘宝-4.9,4.9,4.9"
设计,20055937,多功能组合落地衣帽架,筹款中,50000.00,54386.00,145,6,129.00,17,0,2175,2017/03/22,是,76,15,"淘宝-4.7,4.7,4.6"
设计,20056415,【匠人手艺】一錠金 . 一錠銀吹制玻璃手工艺品,制作中,50000.00,50140.00,72,3,330.00,13,0,1285,2017/02/26,否,22,10,"淘宝-4.9,4.9,4.8"
设计,20054436,倒立杯 - 定义水杯新概念,筹款中,50000.00,81064.80,1095,5,39.90,13,0,3061,2017/03/12,否,152,30,"淘宝-5.0,5.0,5.0"
设计,20048083,《骑士》神龙护身纯银戒指,筹款中,50000.00,6918.00,20,5,288.00,27,0,306,2017/03/18,否,8,30,"-4.9,4.9,4.9"
设计,20056328,蓝牙音箱当中的艺术品SDAN带来视觉和听觉的冲击,制作中,100000.00,152524.00,676,5,199.00,6,0,3573,2017/03/08,否,499,30,"天猫-4.8,4.8,4.7"
设计,20054649,喜庆中国红【开门红】陶瓷乐萌摆件,制作中,10000.00,44743.00,223,6,55.00,22,4,1406,2017/02/26,否,31,45,"淘宝-,,"
设计,20055242,Another.C 美国手工黄金珠宝钻石饰品定制,制作中,50000.00,55841.00,13,4,1066.00,4,6,10352,2017/02/19,否,2,7,"淘宝-5.0,5.0,5.0"
设计,20055965,国家专利，极速干衣干鞋器，雨雪季衣物换洗不用愁,制作中,50000.00,64720.00,1259,6,36.00,17,0,2119,2017/02/12,否,298,4,"淘宝-4.9,4.9,4.9"
设计,20056381,多彩变幻超人钢铁侠造型台灯,筹款中,50000.00,61940.00,170,6,299.00,19,0,2465,2017/03/15,否,100,30,"淘宝-,,"
设计,20055939,现代木质玩具创始人木玩世家——印象城市系列木质模型,筹款中,100000.00,105789.80,49,11,19.90,29,0,2434,2017/03/18,是,32,15,"天猫-5.0,5.0,5.0"
设计,20054544,红人必抢！易伽猫×艺术家心远【2017效率计划本】,制作中,50000.00,50895.00,47,4,78.00,13,0,77,2017/02/24,否,20,15,"淘宝-4.9,4.9,4.9"
设计,20055123,【把坐出来的问题坐回去】一款神奇的坐垫3代,制作中,50000.00,2972108.00,10750,9,139.00,22,0,9330,2017/02/11,否,2287,15,"淘宝-5.0,5.0,5.0"
设计,20055201,太多手摇咖啡磨豆一体杯 咖啡要喝现磨的,制作中,100000.00,334052.00,1577,6,169.00,14,0,6869,2017/02/22,是,752,10,"淘宝-5.0,5.0,5.0"
设计,20055385,Face-pillow美颜抗衰防皱脸枕。,制作中,100000.00,3452892.00,10774,10,48.00,15,0,5467,2017/02/21,是,111,30,"淘宝-5.0,5.0,5.0"
设计,20055408,joolers集兰 最好的礼物原创设计师首饰系列,制作中,50000.00,58834.00,192,16,158.00,24,0,262,2017/02/07,否,43,60,"淘宝-4.9,4.9,4.9"
设计,20055996,【黄赌椟】旅行麻将，温泉里打场美美的麻将,项目成功,50000.00,61498.00,455,8,8.00,20,3,731,2017/01/21,否,10,3,"淘宝-4.9,4.9,4.9"
设计,20055304,零蓝光护眼灯—设计新颖，独具匠心,制作中,100000.00,114228.00,152,5,90.00,35,0,2707,2017/03/01,否,42,30,"淘宝-,,"
设计,20054581,让你的心灵去旅行——纯手作限量木刻版画,项目成功,50000.00,50942.00,118,3,379.00,40,0,297,2017/01/30,否,41,30,"淘宝-5.0,5.0,5.0"
设计,20055977,3D打印《江南小品》微缩景观,项目成功,50000.00,119312.00,430,5,188.00,18,0,2812,2017/02/04,是,71,45,"淘宝-4.9,4.9,4.9"
设计,20054106,海辰数显淋浴屏花洒,筹款中,100000.00,147410.00,60,4,1669.00,14,10,1980,2017/03/30,是,31,30,"淘宝-5.0,5.0,5.0"
设计,20058140,上相全国大学生茶器设计大赛一等奖作品众筹,筹款中,50000.00,3600.00,2,2,1600.00,32,0,132,2017/04/09,否,0,30,"-,5.0,5.0"
设计,20056065,新年好礼——祈福开光上上签,项目成功,50000.00,51216.00,776,1,66.00,18,0,194,2017/01/24,否,776,10,"淘宝-,,"
设计,20056770,【书香门第】为人文之仕定造的文房作品,制作中,50000.00,222678.00,916,5,28.00,12,0,1677,2017/02/27,否,418,6,"淘宝-,,"
设计,20056341,君华仕衣柜旅行箱万向轮铝框箱26寸拉杆箱男女行李箱,制作中,50000.00,95096.00,92,4,998.00,16,0,1248,2017/02/28,是,49,15,"淘宝-4.7,4.7,4.8"
设计,20056092,闪电折学钱包,制作中,52000.00,344651.00,1353,6,69.00,16,4,5836,2017/02/16,是,180,10,"淘宝-4.7,4.7,4.8"
设计,20053963,手工《珐琅彩银》珐琅世家 美术大师 孔雀吊坠~耳坠,项目成功,50000.00,53800.00,85,5,399.00,11,0,618,2017/01/22,是,30,30,"天猫-4.9,4.9,4.8"
设计,20054753,拾艺坊器物之美[方圆]系列实木盘-茶壶好拍档,项目成功,50000.00,51374.00,127,8,209.00,22,0,1157,2017/01/15,否,55,30,"淘宝-,,"
设计,20055074,Woody Lffa木质创意丝瓜灯,项目成功,50000.00,57048.00,421,5,88.00,11,0,8341,2017/01/15,是,172,7,"淘宝-4.9,4.9,4.9"
设计,20055753,全球首款可以坐的包——座包,制作中,50000.00,6696795.00,24526,6,209.00,23,0,12803,2017/02/12,是,500,30,"淘宝-5.0,5.0,5.0"
设计,20054908,Spercase 一朵云创意植物生长台灯,项目成功,100000.00,104907.00,363,3,289.00,45,7,7088,2017/01/30,是,363,40,"-5.0,5.0,5.0"
设计,20054582,龙泉宝剑锻制技艺传承人——赵沛炎，十年磨一剑,制作中,50000.00,2408987.00,2578,3,499.00,22,0,20229,2017/01/19,是,1745,5,"淘宝-4.6,4.6,4.9"
设计,20053632,给你一场不苦逼的装修——有住互联网装修,筹款中,10000.00,123.00,123,3,100.00,3,0,1119,2017/03/28,否,0,3,"淘宝-,,"
设计,20054596,Woody创意木质纸鹤栖息灯,项目成功,50000.00,748596.00,2797,6,168.00,14,0,9170,2017/01/13,是,518,15,"淘宝-4.9,4.9,4.9"
设计,20051606,Bentley賓利拉杆箱众筹,制作中,50000.00,137121.00,159,8,359.00,20,2,1703,2017/01/19,否,41,7,"淘宝-4.9,4.9,4.9"
设计,20054598,此刻，属于你我的永恒——法国Ce Moment手表,制作中,100000.00,2136470.00,4770,3,399.00,19,0,6395,2017/01/21,是,1331,30,"淘宝-4.8,4.8,4.8"
设计,20055314,你从未见过的晾衣架-Qick3,制作中,50000.00,1262260.00,3863,13,99.00,25,3,10481,2017/01/17,是,119,25,"淘宝-5.0,5.0,5.0"
设计,20054570,一款带给您愉悦感官享受的智能音响香薰机2.0,项目成功,50000.00,141618.00,416,5,238.00,16,0,1399,2017/01/05,是,180,30,"淘宝-5.0,5.0,5.0"
设计,20054965,极简新风尚纯银镀金半宝石首饰套装系列,项目成功,50000.00,51635.00,155,5,49.00,12,0,218,2017/01/11,否,11,20,"淘宝-,,"
设计,20054176,一份用心的礼物——纯羊绒围巾,项目成功,30000.00,86860.00,220,8,298.00,64,1,627,2017/01/10,是,80,30,"-5.0,5.0,5.0"
设计,20055080,岁朝新玩·年年有余,制作中,50000.00,83625.00,288,6,199.00,9,0,730,2017/01/30,否,120,45,"-,4.8,4.9"
设计,20043953,【2017新年贺礼】茶器银杯——新年馈赠健康佳品,项目成功,50000.00,118254.60,1242,9,19.90,17,4,559,2017/01/08,否,1014,15,"淘宝-5.0,5.0,5.0"
设计,20053803,【致敬文化、人】钧瓷文房四宝,项目成功,100000.00,108770.00,130,7,199.00,9,0,154,2017/01/13,否,9,30,"淘宝-4.9,4.9,5.0"
设计,20054022,拥有衣物质感与温柔的包,项目成功,50000.00,60771.00,172,9,38.00,66,0,793,2017/01/09,是,5,35,"淘宝-4.9,4.9,4.9"
设计,20054363,《无聊》日历为流浪猫筹点猫粮过冬,项目成功,50000.00,50617.00,933,5,29.00,14,0,1755,2017/01/09,否,379,20,"淘宝-4.7,4.7,4.8"
设计,20053721,2017新年物Q版生肖小鸡项链 送朋友本命年礼物,项目成功,50000.00,51632.00,233,9,128.00,29,0,1073,2017/01/13,否,6,3,"天猫-4.8,4.8,4.8"
设计,20054201,【春节·情人节·惊喜礼物】“一路有你”系列小鹿项链,项目成功,50000.00,199182.00,233,6,325.00,14,8,750,2017/01/19,是,77,5,"淘宝-,,"
设计,20053758,提取蒙古大朵鹅绒，采用上等新疆长绒棉，奢华鹅绒被,项目成功,100000.00,134221.00,167,7,280.00,38,0,1513,2017/01/02,否,4,20,"淘宝-,,"
设计,20053943,健康无价-初色稻壳砧板为你健康护航,项目成功,50000.00,52166.00,355,8,39.00,9,0,305,2017/01/21,是,58,5,"-4.9,4.9,4.8"
设计,20053637,风靡全球的字母链  这款不一样,项目成功,50000.00,53988.00,12,3,1999.00,12,0,177,2017/01/14,否,8,30,"-4.9,4.9,4.9"
设计,20053927,一杆老烟腔 烟斗笔 做一件无用而有趣的事,项目成功,50000.00,85358.00,511,3,158.00,38,0,361,2017/01/13,否,478,30,"淘宝-5.0,5.0,5.0"
设计,20052423,稀奇艺术新作梦幸福系列之《梦幸福-鸡》储蓄罐,项目成功,100000.00,570360.00,587,6,45.00,11,0,307,2017/01/17,否,228,30,"-,,"
设计,20053779,和田玉石来运转龙凤呈祥玉佩——福佑一生喜乐平安,制作中,50000.00,1390478.00,3938,8,9.90,26,4,4073,2017/01/22,是,999,30,"淘宝-4.8,4.8,4.8"
设计,20054236,荞麦枕遇上新科技-山米健康护颈枕,项目成功,100000.00,105730.00,385,4,268.00,16,0,4351,2017/01/08,否,19,30,"淘宝-5.0,5.0,5.0"
设计,20054161,汽车安全防撞警示反向伞，SOS求救，照明的多功能伞,项目成功,50000.00,401734.00,1898,10,188.00,34,1,6046,2017/01/11,是,237,7,"淘宝-5.0,5.0,5.0"
设计,20053377,极盗无门2|XDDESIGN蒙马特防盗背包轻奢系列,项目成功,50000.00,344128.00,1019,10,38.00,31,0,3641,2017/01/07,是,100,45,"淘宝-4.9,4.9,4.9"
设计,20054424,BelieveFn不止防盗，还可6秒自定义款式,制作中,50000.00,255393.00,1457,6,39.00,65,0,13563,2017/01/07,是,466,30,"-5.0,5.0,5.0"
设计,20052137,《Forest Story》原创永生花盒项链,项目成功,50000.00,50530.00,68,8,98.00,1,0,225,2017/01/11,是,21,30,"淘宝-5.0,5.0,5.0"
设计,20053493,【一只引发思考的手表】觉时山丘系列表,项目成功,50000.00,88744.00,56,5,699.00,11,0,193,2017/01/07,否,8,30,"淘宝-4.9,4.9,4.9"
设计,20052919,【竹灯】在这个嘈杂的社会中，你需要的是一份安静,项目成功,50000.00,54207.60,118,6,12.90,13,0,386,2017/01/14,是,4,30,"-,,"
设计,20053413,【匠心手作】限量纯手工定制坐莲自在观音足银佛吊坠,项目成功,50000.00,80099.00,137,2,499.00,14,0,593,2017/01/07,否,113,15,"淘宝-4.8,4.8,4.8"
设计,20052362,Kinwood实木变色眼镜无与伦比的镜界,项目成功,100000.00,127080.00,183,6,598.00,20,4,3492,2017/01/06,否,65,15,"淘宝-5.0,5.0,5.0"
设计,20053820,大师圆你收藏梦 钧瓷重器 华夏尊 百花奖金奖复刻,项目成功,50000.00,53576.00,24,3,399.00,27,0,97,2017/01/07,是,0,30,"-4.9,4.9,4.9"
设计,20052852,野-原创原生态限量纯手工定制植物感应灯,制作中,50000.00,52400.00,221,5,199.00,9,1,5606,2017/01/06,否,10,30,"淘宝-,,"
设计,20052497,初心壶，宜兴原创全手工紫砂壶,项目成功,50000.00,76182.00,299,6,38.00,11,1,579,2017/01/20,否,17,30,"淘宝-4.9,4.9,4.9"
设计,20053340,匠心制器·七彩禅意粗陶茶盏,项目成功,50000.00,55296.00,197,10,48.00,15,0,1233,2017/01/06,否,2,15,"淘宝-4.8,4.8,4.8"
设计,20053574,一茶一壶一世界   养生手工铸铁壶,项目成功,50000.00,72433.00,67,5,699.00,28,2,722,2017/01/07,否,13,15,"-4.9,4.9,4.9"
设计,20052064,【第二代升级】家用筷子杀菌器 开启杀菌智能时代,制作中,100000.00,138805.00,13994,4,5.00,24,0,2510,2017/01/12,否,13728,15,"-5.0,5.0,5.0"
设计,20053325,折纸线条 绚丽色彩 十二生肖动物925纯银项链,项目成功,50000.00,52720.00,285,13,128.00,19,0,367,2017/01/07,否,47,10,"-4.8,4.8,4.8"
设计,20051938,康熙青花山水茶具套装,项目成功,50000.00,51334.00,28,8,199.00,20,0,85,2017/01/06,否,1,7,"淘宝-,,"
设计,20052286,【上品】悟空茶盘，乌金石万年永固，十世典藏。,项目成功,50000.00,74076.00,117,6,88.00,14,0,413,2017/01/05,否,11,30,"淘宝-5.0,5.0,5.0"
设计,20052436,一片树叶的旅程之木叶盏,项目成功,50000.00,63445.00,93,5,199.00,16,0,380,2017/01/15,否,71,30,"-4.8,4.8,4.8"
设计,20052972,塞纳春天互联网家装全包精装修,制作中,1000.00,1000.00,1,1,1000.00,17,0,319,2017/01/04,是,0,15,"淘宝-4.9,4.9,4.9"
设计,20051647,私人定制图片 源自台湾的护脊智能防丢失双肩包,项目成功,50000.00,206433.90,860,7,5.90,24,1,4168,2017/01/03,是,41,30,"淘宝-5.0,5.0,5.0"
设计,10089263,超Q迷你萌物暖手宝 移动电源暖手宝 智能恒温,项目成功,50000.00,79572.00,686,2,99.00,15,0,2445,2017/01/07,否,283,25,"淘宝-,,"
设计,20050522,【法国百年工艺传承】纯手工定制多彩真皮包,项目成功,50000.00,51884.00,68,4,688.00,29,6,5502,2017/01/05,否,29,30,"淘宝-4.7,4.7,4.8"
设计,20054599,Roome智能光瓶-具备领先人工智能技术的小夜灯,制作中,100000.00,827799.00,3157,9,59.00,8,2,5441,2017/01/09,是,499,30,"-,5.0,5.0"
设计,20052989,60秒驱走寒冷-爱诗曼理疗调温加热服,项目成功,100000.00,135088.00,97,5,45.00,26,1,3032,2017/01/02,否,7,30,"淘宝-4.6,4.6,4.6"
设计,20053403,限量版智物架2——Smart Shelves2,项目成功,50000.00,52485.30,167,8,39.90,11,0,516,2017/01/01,否,37,20,"淘宝-,,"
设计,20052222,十二生肖的故事，你的生肖，你的壶,项目成功,50000.00,69352.00,48,6,899.00,11,0,146,2017/02/04,否,31,30,"-5.0,5.0,5.0"
设计,20052622,洛阳遗梦—石金道石雕艺术刻出石茶盘的文化,项目成功,50000.00,59501.00,22,6,88.00,28,0,275,2017/01/04,是,0,30,"-,,"
设计,20053195,金孔雀锡镶茶具 威海锡镶技艺,项目成功,50000.00,64974.00,143,5,188.00,10,0,196,2017/01/02,否,1,30,"淘宝-5.0,5.0,5.0"
设计,20052460,Bx Umbrellas加拿大枫木伞——经典绅士款,制作中,100000.00,271310.00,1444,6,138.00,20,0,959,2017/01/22,否,151,30,"-4.6,4.6,4.7"
设计,20053212,茶方自赏便携茶具（万千世界系列）,项目成功,50000.00,301988.00,856,8,178.00,13,0,1962,2017/01/02,是,100,7,"-4.8,4.8,4.8"
设计,20052428,中国陶瓷展获奖作品【阴阳对弈·旅行茶艺】,项目成功,100000.00,211777.00,549,3,129.00,13,0,433,2017/01/16,否,25,7,"淘宝-4.9,4.9,4.9"
设计,20051251,限量版九宫格桌面收纳盒,项目成功,50000.00,51012.00,233,8,18.00,7,0,369,2016/12/31,是,43,20,"淘宝-4.8,4.8,4.7"
设计,20052731,WARM暖意高温原矿色土茶具套组,制作中,50000.00,56442.00,198,4,59.00,18,0,2595,2017/01/01,否,8,30,"淘宝-4.8,4.8,4.9"
设计,20053228,听雪系列首饰 圣诞随手礼,项目成功,50000.00,53710.00,141,9,69.00,26,0,1590,2017/01/01,否,45,25,"淘宝-4.8,4.8,4.8"
设计,20050880,玛萨玛索薄荷银裆内裤 ，真银真舒爽,项目成功,100000.00,3720056.00,39233,3,48.00,18,0,9658,2016/12/31,否,26298,30,"淘宝-4.9,4.9,4.8"
设计,20052893,“防弹”手工子弹,项目成功,100000.00,126071.50,2032,8,35.50,20,0,748,2016/12/21,否,761,5,"淘宝-4.7,4.7,4.7"
设计,20052692,弄子里用金箔装饰的手工茶器,项目成功,50000.00,51470.00,33,6,88.00,10,0,80,2017/01/13,否,6,30,"-4.8,4.8,4.8"
设计,20052446,来自妈妈的礼物,制作中,50000.00,53368.00,446,6,39.00,18,0,215,2017/01/01,否,8,30,"淘宝-,,"
设计,20052891,把银饰种在陶瓷里/行走在金刚钻上的瓷器活,项目成功,50000.00,59051.00,142,13,59.00,26,0,2139,2016/12/19,否,6,30,"淘宝-,,"
设计,20052464,【天观·枯石】 极致复古质感手工急须壶,项目成功,100000.00,1526857.00,4593,3,199.00,22,0,1590,2017/01/16,否,491,7,"-4.8,4.8,4.8"
设计,20052414,萌哒.发箍式降噪蓝牙耳机，专为个性派女神而造。,项目成功,50000.00,532922.00,33560,7,10.00,17,0,3824,2016/12/29,是,32678,30,"淘宝-,,"
设计,20053178,多彩全屋换新 厨卫翻新,项目成功,1000.00,1040.00,104,6,10.00,14,0,263,2017/01/01,否,20,15,"-,,"
设计,10090644,西泠祈福章—将福气带给有福之人（可定制）,项目成功,50000.00,101496.00,272,4,268.00,14,0,1150,2016/12/29,是,42,30,"天猫-4.8,4.8,4.8"
设计,10075360,第一款汽车腿部靠垫。——操控；质感；舒适。,项目成功,50000.00,57388.00,1121,5,28.00,29,10,2106,2016/12/31,是,571,15,"-4.7,4.7,4.8"
