项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报种类,最低投资额,项目图片数量,项目进展数,喜欢数,项目结束时间,是否制作视频,最低投资支持人数,预计回报发送时间,"发起人是淘宝还是天猫店铺(描述,服务,物流评价)"
农业,20049608,昔归金砖：来自昔归村41号的古树普洱砖茶,项目成功,50000.00,162753.00,957,3,79.00,6,2,448,2016/11/17,是,204,5,"淘宝-,,"
农业,10090280,野生红茶的重生——巴拿马金奖红茶坦洋工夫,项目成功,50000.00,103992.00,1490,4,36.00,12,0,186,2016/11/04,否,898,7,"淘宝-,,"
农业,20049449,【台湾进口食品】闺蜜分享美味棒—女神的最爱,项目成功,10000.00,50058.00,422,5,69.00,29,0,2113,2016/11/20,否,162,30,"淘宝-,,"
农业,20049612,来崆峒岛体验海岛原生态，留存最纯真野生海味,项目成功,50000.00,105777.20,925,6,69.90,15,0,118,2016/12/01,否,62,7,"淘宝-,,"
农业,20049397,甘南邀您冶力关旅游，我与您进山采摘野生羊肚菌。,项目成功,50000.00,54434.50,316,4,38.90,19,0,139,2016/11/21,否,5,15,"淘宝-,,"
农业,20049781,【世界硒都直供】健康茶  神秘北纬30° 富硒茶叶,项目成功,50000.00,68797.00,909,5,59.00,10,0,245,2016/11/24,否,341,20,"-,,"
农业,10084811,福鼎白茶--白牡丹，品味纯天然的健康享受。,项目成功,50000.00,54432.00,407,3,72.00,11,0,787,2016/11/22,否,74,5,"-,,"
农业,20049478,【腌老太】手工古法秘制三味辣椒酱,制作中,50000.00,51569.00,811,7,39.00,16,1,1337,2016/11/20,否,21,15,"淘宝-,,"
农业,20049280,黄山毛峰绿茶两种工艺的比拼，两种技艺的传承,项目成功,3000.00,11274.00,155,7,42.00,32,0,170,2016/11/10,否,81,15,"淘宝-,,"
农业,20049243,农民创业 凉茶首选 纯天然无公害金银花茶,项目成功,50000.00,56388.00,751,0,0.00,12,0,146,2016/11/19,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,20049368,体验古树发酵的普洱熟茶——珍珠小茶头,项目成功,50000.00,72646.00,1889,4,29.00,17,0,2327,2016/11/20,否,1628,3,"淘宝-,,"
农业,20047472,一亩茶园三斤茶，无品质不私房之福鼎白茶,项目成功,50000.00,75950.80,1361,9,19.80,17,2,2379,2016/11/16,是,1021,15,"-,,"
农业,20048258,稻花香里说丰年，新米上市，请您尝鲜！,项目成功,50000.00,50911.90,505,11,9.90,7,0,1126,2016/11/19,否,196,30,"淘宝-,,"
农业,20049296,倒蒸地瓜干原始工艺三蒸三晒,项目成功,10000.00,18687.60,656,3,15.90,2,0,367,2016/11/29,否,260,7,"淘宝-,,"
农业,20049292,【双蜜记】吃出了肉筋辣甜的奇妙感觉,项目成功,50000.00,51456.00,834,5,39.00,13,0,136,2016/10/30,否,237,5,"-,,"
农业,10090981,【深山百花巢蜜】深山百花蜜源地，成熟封盖中华蜂巢蜜,项目成功,50000.00,56553.00,597,5,19.90,14,0,1874,2016/11/19,是,97,6,"淘宝-,,"
农业,20049468,超越传统的味道——源自越南红树林海鸭蛋,制作中,50000.00,132210.00,2656,6,20.00,24,1,428,2016/11/01,是,500,7,"-,,"
