项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报种类,最低投资额,项目图片数量,项目进展数,喜欢数,项目结束时间,是否制作视频,最低投资支持人数,预计回报发送时间,"发起人是淘宝还是天猫店铺(描述,服务,物流评价)"
科技,20044697,【掬月灯】中秋绝配，智能实木月亮灯,项目成功,100000.00,1017282.00,3738,7,39.00,15,0,5061,2016/09/22,是,128,30,"淘宝-4.5,4.5,4.8"
科技,20043787,蜗牛双声道立体蓝牙单边耳机,项目成功,100000.00,354501.00,3601,20,69.00,15,0,5753,2016/09/28,否,300,300,"淘宝-4.9,4.9,4.9"
科技,10089635,核能手机壳—— 晚上再也不用开灯找手机了,项目成功,100000.00,130127.00,1021,7,49.00,21,1,6294,2016/09/19,是,261,30,"淘宝-4.8,4.8,5.0"
科技,20044037,INFi家庭智能套装 360°安全监控 网络全覆盖,项目成功,100000.00,1884283.00,3212,16,299.00,14,5,3247,2016/09/22,是,44,30,"-4.7,4.7,4.7"
科技,10091248,Mrice GO空气防缠绕耳机,项目成功,100000.00,104068.00,983,5,79.00,29,0,1957,2016/09/20,是,199,30,"淘宝-,,"
科技,10091934,出行必备，全球通用。让你无忧的智能4USB充电插头,项目成功,100000.00,110170.00,1267,8,39.00,24,0,5708,2016/09/22,否,100,30,"天猫-4.8,4.8,4.8"
科技,10091158,Divoom TimeBox 陪护智能音箱,项目成功,100000.00,104034.00,48,8,338.00,14,0,427,2016/09/16,是,13,30,"淘宝-5.0,5.0,5.0"
科技,20044700,格仕尼智能干衣机 科技守护家庭 干衣拒绝浮尘,项目成功,100000.00,108016.00,742,4,128.00,26,0,857,2016/09/22,否,200,10,"-4.7,4.7,4.5"
科技,10090509,纽曼悦驾精灵无线智能车载MP3,项目成功,100000.00,115705.00,1515,0,0.00,21,0,2143,2016/09/20,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10092086,为iPhone而生 无线充电手机壳磁吸背夹电池,项目成功,100000.00,177669.60,3019,0,0.00,17,8,6999,2016/09/15,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,20043602,抗菌自动感应垃圾桶,项目成功,100000.00,108046.00,440,6,188.00,8,0,8937,2016/09/18,是,401,60,"淘宝-5.0,5.0,5.0"
科技,20043596,乐帕便携净水器—免安装、RO反渗透、一键清洗,项目成功,100000.00,308031.00,169,6,1699.00,12,0,6880,2016/09/16,是,100,15,"淘宝-5.0,5.0,5.0"
科技,10087193,MOV每奥儿童智能牙刷，家长好帮手，刷牙不再愁,项目成功,100000.00,139465.00,76,7,199.00,25,0,466,2016/09/26,否,10,30,"淘宝-4.8,4.8,4.8"
科技,10091124,萌哒MongDa发箍蓝牙耳机,项目成功,100000.00,477681.00,751,6,299.00,9,2,4858,2016/09/28,是,513,30,"-4.9,4.9,4.7"
科技,20044038,魅动阿里智能水上灯光音箱，和你一起，发现生活的乐趣,项目成功,100000.00,122178.00,112,5,299.00,13,0,2295,2016/09/20,否,99,30,"-4.8,4.8,4.8"
科技,10090869,智能防丢自拍伞——双向防丢，蓝牙自拍，黑胶防晒,项目成功,100000.00,331582.00,2231,6,9.90,18,2,3003,2016/09/16,是,1449,30,"-,,"
科技,10089184,一站式充电 —手机“智网” WiFi充电站,项目成功,100000.00,118396.00,610,5,159.00,40,1,4867,2016/09/30,否,352,30,"天猫-4.9,4.9,4.8"
科技,10092157,Q卡—漂移电动卡丁车 放肆漂移,项目成功,100000.00,2789817.00,36568,0,0.00,19,1,15101,2016/09/14,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10090664,Xwatch智能时尚运动手表,项目成功,100000.00,102569.00,422,4,199.00,21,0,1401,2016/09/19,否,240,30,"淘宝-5.0,5.0,5.0"
科技,10091462,改变你的洗衣方式，我们是污渍的清洁工,项目成功,100000.00,333277.00,1326,6,199.00,12,0,9493,2016/09/12,是,870,30,"淘宝-4.6,4.6,5.0"
科技,10091862,FYEO大管家OTG防复制加密U盘,项目成功,100000.00,121136.00,637,6,88.00,24,1,7933,2016/09/15,否,131,15,"淘宝-4.7,4.7,4.8"
科技,10084819,明能移动电站 完美演绎多口充电器和移动电源的结合,项目成功,100000.00,1086196.00,8762,8,78.00,10,2,4591,2016/09/12,否,199,7,"淘宝-4.7,4.7,4.7"
科技,10088867,智能WIFI门窗报警器 防不关门防盗报警 手机推送,项目成功,100000.00,880037.00,58360,11,3.90,23,1,6053,2016/09/15,是,10000,31,"淘宝-4.7,4.7,4.8"
科技,10080967,【光明先锋】前所未见的超轻型太阳能LED折叠气囊灯,项目成功,100000.00,173946.00,2235,5,49.00,17,0,1730,2016/09/16,否,500,25,"淘宝-4.8,4.8,4.8"
科技,10091977,清华同方.带香薰的车充智能蓝牙耳机.车生活必备用品,项目成功,100000.00,124995.00,905,7,99.00,20,0,1729,2016/09/20,否,20,20,"淘宝-5.0,5.0,5.0"
科技,10091270,乐聚智能人形机器人Aelos，带你提前进入未来生活,项目成功,200000.00,2305614.00,540,5,2999.00,17,0,14279,2016/09/16,是,418,10,"淘宝-,,"
科技,10092326,ViTUN超声波洗衣笔—污渍终结者!羡煞旁人！！,项目成功,100000.00,846232.00,1796,13,199.00,1,9,14463,2016/09/15,是,298,30,"淘宝-4.5,4.5,4.5"
科技,10091383,一款可以游泳的耳机  自游娱乐新玩法，你将泳不寂寞,项目成功,100000.00,1116857.00,3204,3,299.00,22,0,4094,2016/09/25,是,922,30,"淘宝-4.8,4.8,4.8"
科技,10089719,放松，只要19分钟。回车智能眼罩易休iPhone版,制作中,100000.00,1012424.00,1572,8,266.00,17,6,3178,2016/09/17,是,11,30,"-4.9,4.9,4.9"
科技,10091292,《中国新歌声》官方授权原创  空气净化器带蓝牙音箱,项目成功,100000.00,107701.00,93,9,59.00,6,0,645,2016/09/10,否,16,30,"-4.6,4.6,4.7"
科技,10091669,ERQU蓝牙双驱动声波按摩耳机,项目成功,100000.00,115382.00,898,6,99.00,12,0,2882,2016/09/25,否,251,30,"-4.7,4.7,4.7"
科技,10084409,伊卡德Eqatre智能厨房龙头.四水路集合,项目成功,100000.00,127968.00,32,1,3999.00,4,0,611,2016/09/15,是,33,30,"-4.9,4.9,4.8"
科技,10091523,Haier海尔无线充电手机遥控扫地机器人-隔空充电,项目成功,100000.00,438840.00,265,8,1399.00,31,0,2543,2016/09/10,是,49,7,"-4.8,4.8,5.0"
科技,10086027,【重新定义】磁吸归位永不断电的车载蓝牙耳机套装,项目成功,100000.00,237513.00,1027,5,219.00,20,0,3571,2016/09/10,否,100,50,"-,,"
科技,10091417,【极加科技&听听FM】纯实木音响，手工造让艺术发声,项目成功,100000.00,641542.00,147,6,599.00,25,0,4475,2016/09/23,否,7,30,"淘宝-5.0,5.0,5.0"
科技,10090174,Lytek 光固化 3D画笔—— 画出你的私人订制,制作中,300000.00,384671.00,528,4,448.00,8,0,3570,2016/09/04,是,513,30,"淘宝-5.0,5.0,5.0"
科技,10082843,家里的第二台冰箱-哈士奇英伦时尚潮玩冰箱,项目成功,100000.00,303642.00,170,4,1088.00,7,1,4391,2016/09/13,否,99,15,"淘宝-5.0,5.0,5.0"
科技,10091807,"海尔小厨师--营养真破壁,养生更养颜",项目成功,100000.00,211791.00,192,7,599.00,29,2,1043,2016/08/27,否,10,3,"-4.9,4.9,4.9"
科技,10090982,iphone的福音-倍力奇智能扩容背夹电源,项目成功,100000.00,4892069.00,128951,9,19.00,22,0,20458,2016/09/05,是,7667,30,"淘宝-,,"
科技,10089932,玩哈便携式手提平衡----一款单手可以拎起的智能车,项目成功,100000.00,107775.00,90,7,868.00,30,0,3204,2016/09/08,是,54,30,"淘宝-5.0,5.0,5.0"
科技,10091063,「原手机号，全球0漫游」出行上网通话神器—络漫宝,项目成功,100000.00,602920.20,14247,9,2.99,19,1,10050,2016/09/19,是,0,0,"-,5.0,5.0"
科技,10091219,卡蛙迷你桌面加湿器水瓶座Ⅱ,项目成功,150000.00,184470.00,685,5,68.00,21,0,757,2016/09/04,否,195,30,"淘宝-5.0,5.0,5.0"
科技,10088674,多功能闹钟台灯式无线蓝牙插卡音箱 居家智能简洁灯,项目成功,100000.00,184344.00,1147,4,158.00,27,0,3113,2016/09/04,否,1127,30,"淘宝-4.7,4.7,4.7"
科技,10090583,搜立可——声控电话和音乐的智能车充,项目成功,100000.00,387837.00,841,5,79.00,11,0,1139,2016/09/07,是,680,30,"淘宝-5.0,5.0,5.0"
科技,10088125,强化肌肉锻炼腹肌 智能无线健身仪,项目成功,100000.00,2835390.30,10019,14,19.90,23,0,18738,2016/09/16,是,1332,10,"天猫-4.8,4.8,4.8"
科技,10090728,中国移动贯众运动心率手环—为年轻人而来,项目成功,100000.00,136284.00,689,8,169.00,9,0,5233,2016/09/02,否,99,30,"淘宝-4.8,4.8,4.8"
科技,10091289,我的智慧家庭全能管家——莱迪管家型智能服务机器人,项目成功,100000.00,124360.00,13,5,5880.00,30,0,1666,2016/09/04,是,2,45,"淘宝-5.0,5.0,5.0"
科技,10067903,蜂巢，一个有故事的插座,项目成功,100000.00,276475.00,2491,1,69.00,17,4,4167,2016/09/10,否,1762,30,"淘宝-5.0,5.0,5.0"
科技,10090948,Hengbok Apex带你发起数字音乐革命,项目成功,150000.00,391716.00,6724,3,49.00,15,0,7356,2016/09/14,是,500,15,"淘宝-,,"
科技,10090493,第二代护眼智能枕——拥有六大功效的神奇枕头,项目成功,100000.00,823604.00,3559,9,188.00,19,0,3528,2016/09/17,否,300,30,"淘宝-4.5,4.5,4.6"
科技,10090942,DSI  呼吸伴侣 改善儿童夜咳 尤为有效,项目成功,100000.00,645312.00,4577,7,89.00,24,0,4174,2016/09/09,否,99,20,"-5.0,5.0,5.0"
科技,10078689,光趣无屏电视-高清3D智能巨幕影院带给您精彩新视界,项目成功,100000.00,1073770.00,426,5,2298.00,5,1,9758,2016/09/01,否,100,30,"淘宝-5.0,5.0,5.0"
科技,10091041,健康饮水3.0时代- Meckson除氯负离水素机,项目成功,100000.00,360616.00,493,7,258.00,12,2,1590,2016/08/31,是,100,30,"淘宝-4.9,4.9,4.9"
科技,10083865,【真正一秒折叠】卡西威尔A-ONE智能折叠电动车,项目成功,100000.00,5131199.00,4421,12,39.00,16,2,87639,2016/09/16,是,655,30,"淘宝-4.8,4.8,4.8"
科技,10079051,艾斐堡云智能保险箱，远程授权，随时掌控,项目成功,100000.00,202964.00,338,6,479.00,27,1,2855,2016/09/01,是,200,30,"淘宝-,,"
科技,10090151,TCL开创免污新品类  极速洗烘一体机,项目成功,100000.00,494451.00,149,5,1999.00,28,1,4668,2016/08/26,是,5,30,"-4.8,4.8,4.7"
科技,10090409,生活元素 智能补水加湿机,项目成功,100000.00,101157.00,313,8,289.00,26,0,1210,2016/09/01,否,116,10,"淘宝-4.8,4.8,4.8"
科技,10089638,科沃斯高配规划扫地机器人倾心,项目成功,100000.00,106959.00,61,6,1599.00,25,0,766,2016/09/13,否,50,15,"天猫-4.9,4.9,4.9"
科技,10090221,解放者NY6 无线多功能蓝牙耳机转换器,项目成功,100000.00,120663.00,1178,6,69.00,7,0,2794,2016/09/03,否,581,30,"-4.7,4.7,4.7"
科技,10089937,ZoneCharge桌面无线快充+全能接收,项目成功,100000.00,208981.00,291,8,69.00,21,3,11063,2016/09/02,是,48,30,"-5.0,5.0,5.0"
科技,10089619,小K智能：无需电池 可通过APP录制铃声的无线门铃,项目成功,100000.00,301006.00,2986,0,0.00,17,2,1864,2016/08/26,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10088724,时尚外观智能“芯”——终结腕上手机的轻智能腕表,项目成功,1000000.00,2019765.00,759,8,1299.00,15,4,5170,2016/09/14,是,20,30,"天猫-4.8,4.8,4.8"
科技,10090054,Haier海尔便携式榨汁机—夏日果萃 随心随行,项目成功,100000.00,128940.00,195,6,159.00,23,0,3032,2016/08/25,否,61,7,"淘宝-4.8,4.8,4.8"
科技,10089612,友米智能充气宝——骑行爱好者必备神器,项目成功,100000.00,3317275.20,24470,8,39.90,26,0,14045,2016/08/25,是,22,30,"淘宝-4.7,4.7,4.7"
科技,10089734,SpaceCot太空婴儿折叠床，与宝贝时刻相伴,项目成功,100000.00,103219.00,41,7,1399.00,15,5,884,2016/09/10,是,20,60,"-,5.0,5.0"
科技,10088781,凯睿隔空充电套装—比无线更无限,项目成功,100000.00,601770.00,1631,7,99.00,16,0,5035,2016/08/22,否,193,30,"淘宝-5.0,5.0,5.0"
科技,10089303,clods mbrella空气净化伞 智能伞,项目成功,100000.00,106462.00,175,6,228.00,2,0,1903,2016/08/27,是,121,3,"-4.8,4.8,4.8"
科技,10088550,网络的新宠、电线就是网线、上网就是这么简单！,项目成功,100000.00,117586.00,454,1,259.00,16,0,10630,2016/08/13,否,452,7,"淘宝-4.8,4.8,4.7"
科技,10087766,香港lebonher智能戒指,项目成功,100000.00,112724.00,64,4,620.00,10,0,4118,2016/08/25,否,45,20,"淘宝-,,"
科技,10083759,XYZprinting首款3D打印笔儿童益智DIY,项目成功,100000.00,115439.00,154,5,5.00,15,0,4958,2016/08/21,是,65,5,"天猫-4.7,4.7,4.7"
科技,10086130,饭来 智能烹饪机器人,项目成功,100000.00,3404951.00,1076,5,2399.00,25,0,4995,2016/08/26,是,50,15,"-4.8,4.8,4.8"
科技,10083505,模块化移动电源，可组合MINI移动电源！,项目成功,100000.00,103357.00,210,6,10.00,9,1,3579,2016/08/21,是,10,30,"淘宝-5.0,5.0,5.0"
科技,10090253,Moswag多功能充电支架,项目成功,100000.00,101244.00,1016,6,99.00,23,0,1819,2016/08/28,是,317,7,"-4.7,4.7,4.9"
科技,10088173,AtoBot C——人人买得起的智能行车记录仪,项目成功,100000.00,560721.00,2208,9,199.00,21,0,6739,2016/08/20,否,95,30,"天猫-4.6,4.6,4.5"
科技,10089879,UCHEER友好智能空气净化器-德国精湛工艺打造,项目成功,100000.00,2537017.00,1265,7,1699.00,10,0,21168,2016/08/22,是,100,15,"淘宝-5.0,5.0,5.0"
科技,10089704,拒绝近视眼，会教小孩的智能学习台灯,项目成功,100000.00,1013313.00,3096,7,209.00,17,0,3534,2016/08/27,是,500,30,"-4.8,4.8,4.8"
科技,10089360,东风·时空ER30  新能源城市轻跑,项目成功,100000.00,328852.00,360,8,10.00,20,1,4614,2016/09/18,否,284,90,"淘宝-5.0,5.0,5.0"
科技,10088566,公牛自动防过充USB充电器,制作中,100000.00,384936.00,4406,9,39.00,18,0,5934,2016/08/23,是,99,30,"淘宝-4.9,4.9,4.8"
科技,10088618,Dear Deer潮牌轻智能眼镜，就是够拽,项目成功,100000.00,102374.00,156,0,0.00,28,0,2944,2016/08/18,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10088696,新能源首款SUV电动车,项目成功,100000.00,142682.00,404,5,200.00,8,0,4531,2016/08/19,否,9,30,"淘宝-5.0,5.0,5.0"
科技,10087375,知暖无源LED水温计 让您看见沐浴时的冷暖,项目成功,100000.00,359869.00,7149,7,9.90,16,1,5750,2016/09/05,是,20,30,"淘宝-4.7,4.7,4.7"
科技,10089240,领普无源智能球泡灯，不用电池的遥控器，富士康制造！,项目成功,100000.00,678337.30,7219,7,9.90,9,0,3563,2016/08/28,是,297,30,"淘宝-,,"
科技,10088993,灵镜小小白 - VR看片儿，我猜你想看得更清晰点儿,项目成功,100000.00,160220.00,952,0,0.00,5,0,2108,2016/08/04,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10080053,ikerde智能马桶盖 为爱而来 如厕新保姆,项目成功,100000.00,391479.00,351,0,0.00,27,0,1681,2016/08/15,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10088981,待机一个月的JAALEE智能迷你GPS定位防丢器,项目成功,100000.00,170816.00,356,1,199.00,30,0,16159,2016/09/19,否,NOTFOUND,30,"-,,"
科技,10089216,理绝众相，故名「无相」——超薄磁吸背夹充电壳,项目成功,100000.00,235128.00,1974,16,59.00,14,9,2815,2016/08/20,是,50,10,"淘宝-4.8,4.8,4.8"
科技,10084462,【钓鱼神助手】智能声纳探鱼器,项目成功,100000.00,129032.00,295,8,398.00,12,1,2077,2016/08/16,否,50,15,"淘宝-,,"
科技,10085208,【多功能智能拐杖】他们老有所“依”，让爱如影随行！,项目成功,100000.00,190406.00,652,0,0.00,16,0,3064,2016/08/14,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10085596,车载万能宝——FM频率、蓝牙音乐、手机支架、免提,项目成功,100000.00,124433.10,1265,3,9.90,21,0,3188,2016/08/14,否,9,15,"淘宝-4.7,4.7,4.7"
科技,10088494,Tochjet Pond智能触控微投影 家庭神器,项目成功,100000.00,3642178.00,1822,1,1999.00,16,0,5713,2016/09/12,是,1820,20,"淘宝-4.3,4.3,4.1"
科技,10087480,【叮当口袋】iDefensor守护神儿童智能书包,项目成功,100000.00,700167.00,708,0,0.00,21,0,2928,2016/08/28,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10087537,【月亮之心】3D打印立体月亮书灯，给生活一个惊喜！,项目成功,100000.00,237347.00,511,4,77.00,20,0,2880,2016/08/10,否,7,7,"淘宝-,,"
科技,10088159,大朋看看青春版 3D影院 IMAX巨幕定制VR眼镜,项目成功,200000.00,1466556.00,18564,5,79.00,25,0,10728,2016/08/12,是,272,30,"淘宝-4.9,4.9,5.0"
科技,10086231,蚁视二代VR头盔套装 性能杀手 感官怪兽 全网首发,项目成功,100000.00,10777866.00,3238,3,2999.00,0,10,7207,2016/08/17,是,2001,30,"淘宝-4.7,4.7,4.7"
科技,10087186,GamePai智能时尚运动手表,项目成功,100000.00,104729.00,77,5,399.00,13,0,1810,2016/08/19,否,31,30,"淘宝-,,"
科技,10082606,手机扩容无线U盘,项目成功,100000.00,367160.00,2168,4,118.00,19,1,6994,2016/08/28,是,933,10,"-,4.9,4.9"
科技,10088604,暴风魔镜淘宝造物节联合定制，未来VR虚拟购物新体验,项目成功,100000.00,149460.00,940,2,159.00,29,0,2411,2016/08/23,是,527,15,"淘宝-4.7,4.7,4.9"
科技,10087900,可灵吧便携式智能净水器—免安装、五重精滤、智能温控,项目成功,100000.00,10390042.00,39525,0,0.00,16,0,8747,2016/08/27,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10087178,一场压力与梳子的较量——健康减压 一梳上瘾,项目成功,100000.00,115606.00,257,4,139.00,20,0,1193,2016/08/12,否,222,30,"淘宝-4.8,4.8,4.8"
科技,10088723,暴风魔镜奥运定制版，带你体验360度VR全景奥运!,项目成功,100000.00,264827.00,4873,2,19.00,22,0,1100,2016/08/01,是,2716,15,"淘宝-4.7,4.7,4.9"
科技,10088094,小鲜侠智能油瓶 科技守护家庭用油健康,项目成功,100000.00,173785.00,905,6,99.00,17,3,10540,2016/08/25,是,511,60,"天猫-4.9,4.9,4.8"
科技,10087765,半妖倾城官方定制PaPa手机投影——进入半妖的视界,项目成功,100000.00,2102912.00,1288,3,1499.00,20,0,11242,2016/08/15,否,714,30,"-5.0,5.0,5.0"
科技,10089148,小乔智能跑步机——高颜值时尚范  年轻人专属跑步机,项目成功,1000000.00,11038776.00,10224,3,999.00,17,0,20319,2016/08/29,是,5729,30,"-4.9,4.9,4.9"
科技,10085577,ino与清华大学联合研发－－lind膜净化杯,项目成功,100000.00,185163.00,350,5,108.00,13,0,2010,2016/08/08,是,257,30,"-4.6,4.6,4.7"
科技,10088518,幻影-我的第一台坚不可摧的穿越无人机,项目成功,100000.00,2090774.00,426,7,1999.00,38,3,5965,2016/08/14,是,89,30,"淘宝-4.9,4.9,4.8"
科技,10087441,骆力克R10智能手环，一款有红包提醒的智能手环,项目成功,100000.00,456101.00,3992,6,99.00,10,0,2507,2016/08/24,否,774,30,"淘宝-5.0,5.0,5.0"
科技,10087299,美的&JBL 智能蓝牙音乐热水器,项目成功,100000.00,113848.00,52,4,1999.00,21,0,1510,2016/07/26,是,19,15,"天猫-4.8,4.8,4.8"
科技,10085037,炬森智能指纹门锁-明星都信赖的安全锁,项目成功,100000.00,1638943.00,1587,11,169.00,11,10,18157,2016/08/27,是,2,15,"淘宝-4.3,4.3,5.0"
科技,10081312,PP GUN mini  体感游戏枪,项目成功,100000.00,431350.00,1010,7,99.00,24,2,6399,2016/08/08,是,99,30,"淘宝-4.9,4.9,4.9"
科技,10086976,不止一种打开方式——智能反向晴雨伞,项目成功,100000.00,102085.00,213,5,179.00,13,0,4442,2016/08/13,否,113,30,"-,,"
科技,10085477,暖小屋 多功能USB插座创意小夜灯,项目成功,100000.00,134129.00,1152,5,69.00,10,0,2310,2016/08/08,否,320,7,"-5.0,5.0,5.0"
科技,10088725,阿巴町UFO亲子飞船—一个孩子的外太空遨游记,制作中,100000.00,1002276.00,2327,5,199.00,19,0,2570,2016/08/18,是,4,30,"-,,"
科技,10087987,美的&JBL 蓝牙音乐燃气热水器,项目成功,100000.00,103847.00,44,5,1899.00,0,0,1938,2016/07/25,是,24,7,"-4.8,4.8,4.8"
科技,10088365,69智能电臀3-VR虚拟现实 亚洲CES展火爆全场,项目成功,100000.00,433733.00,327,0,0.00,11,0,3755,2016/08/08,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10084871,待机100天NFC触控心率智能手环,制作中,100000.00,116036.00,668,0,0.00,10,0,3690,2016/08/06,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10085176,figo智能音响氛围灯，1600万种色彩随声而动,项目成功,100000.00,524845.00,2814,13,168.00,26,0,1787,2016/08/23,否,0,15,"-4.5,4.5,4.3"
科技,10085621,给孩子不近视的世界，让孩子远离近视—菲宝,项目成功,100000.00,2100790.00,2710,6,399.00,8,5,2625,2016/08/05,是,10,30,"淘宝-4.6,4.6,4.7"
科技,10087867,电蜗牛1.5—磁吸感应充电组合，无线充电，无限快乐,项目成功,100000.00,386617.00,1689,16,58.00,40,0,3327,2016/08/22,是,39,30,"淘宝-5.0,5.0,5.0"
科技,10087079,【无尽快感】PARKOO百奥 智慧多功能除湿机,项目成功,100000.00,1352783.00,517,5,1799.00,32,0,3613,2016/07/24,否,100,15,"淘宝-,,"
科技,10086676,"艾易A3可折叠电动车-不到10KG,50公里轻松跑",项目成功,100000.00,290849.00,151,4,1699.00,15,4,17828,2016/08/23,是,9,30,"-,,"
科技,10084459,小K智能养生壶：年轻人的养生之道,项目成功,100000.00,350976.00,1930,0,0.00,17,0,1696,2016/08/04,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10083530,贝鸟K1智能携行车，更安全的堵城穿梭神器,项目成功,100000.00,3617500.00,1374,9,30.00,22,0,49826,2016/08/18,是,299,30,"淘宝-,,"
科技,10088356,蚂蚁邦A5 带USB可远程存储读取的智能无线路由器,项目成功,100000.00,111173.00,419,5,99.00,15,0,1114,2016/08/10,否,348,30,"-,,"
科技,10086226,科沃斯高端9系擦窗机器人窗宝W950擦玻璃不动手,项目成功,100000.00,253300.00,85,6,2980.00,12,0,630,2016/08/22,否,5,3,"-4.8,4.8,4.9"
科技,10085935,第1现场 声控智能云语音导航记录仪一体机 智领未来,项目成功,100000.00,135291.00,87,5,120.00,29,4,2900,2016/08/03,是,18,30,"淘宝-4.8,4.8,4.9"
科技,10084305,家畅 智能家居 远程控制系统 手机无线 摄像头监控,项目成功,100000.00,150373.40,161,6,19.80,60,0,1898,2016/08/01,是,53,6,"淘宝-5.0,5.0,5.0"
科技,10084809,“神盾”——开启智能教学新篇章,项目成功,100000.00,3380460.00,240640,8,9.00,6,1,4597,2016/08/05,是,233410,15,"-5.0,5.0,5.0"
科技,10084892,体验棒棒哒平衡车-能飞跃的平衡车N5,项目成功,100000.00,183304.00,196,0,0.00,12,0,1552,2016/08/13,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10087021,AirwheelE3-装进背包的电动车30KM续航,项目成功,100000.00,10254600.00,26706,17,39.00,0,1,63871,2016/08/23,是,2000,30,"-,4.8,4.8"
科技,10086022,美途宝车载智能语音盒子——您的开车解闷神器,项目成功,100000.00,2098197.00,5383,0,0.00,28,0,2719,2016/07/29,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10083219,"【用前“刷”脸,U盘无忧!】人脸加密U盘-远程销毁",项目成功,100000.00,5163625.00,31431,8,99.00,8,2,16931,2016/08/05,是,9789,30,"淘宝-4.8,4.8,4.8"
科技,10083894,Ngame Hnter无线魔力游戏手柄,制作中,100000.00,149508.00,1071,7,0.10,7,0,943,2016/07/25,否,300,10,"天猫-4.7,4.7,4.7"
科技,10084306,YBPOO儿童防近视智能笔 帮助父母做得更好,项目成功,100000.00,132384.00,485,14,177.00,1,1,1965,2016/08/17,否,1,30,"-5.0,5.0,5.0"
科技,10085324,羊角包小公主-定制复古蓝牙收音机,项目成功,100000.00,688380.30,1423,0,0.00,9,3,1981,2016/08/11,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10085733,"APP摄录,万能粘贴-Vopseek精灵运动摄像机",项目成功,100000.00,793908.00,2665,11,39.00,19,0,3916,2016/07/27,是,178,15,"淘宝-4.8,4.8,4.8"
科技,10075672,wisoap 全新智能无线便携充电超声爆破洗衣机,项目成功,100000.00,565379.00,2270,0,0.00,20,0,6401,2016/08/03,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10084830,心梦享M1床垫——可能是配置最高的千元床垫,制作中,100000.00,930968.00,886,0,0.00,23,3,3036,2016/07/24,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10084341,公牛wifi智能插座2代（电量统计版）,制作中,100000.00,120259.00,1309,7,69.00,29,0,1958,2016/08/07,否,99,30,"淘宝-,,"
科技,10082374,匠人匠心 典藏之作——复古实木胆机音响,项目成功,100000.00,2265307.00,1997,5,999.00,17,4,3954,2016/08/04,否,980,30,"淘宝-4.8,4.8,4.8"
科技,10083980,安全、智能——智能语音车载点播器,项目成功,100000.00,211306.00,1504,5,99.00,17,0,998,2016/08/03,否,754,30,"淘宝-5.0,5.0,5.0"
科技,10086096,你一直在找的音响-Plto pls音响新物种,项目成功,100000.00,1389395.00,43,5,3999.00,12,0,2368,2016/08/18,是,5,30,"-4.8,4.8,4.8"
科技,10084307,博领智能WIFI台灯——有灯的地方就有WIFI,项目成功,100000.00,2006484.00,6507,0,0.00,25,0,8009,2016/07/18,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10086054,TOVIN智能矫姿护眼灯——爱阅读，爱生活,项目成功,100000.00,153324.00,398,5,198.00,19,1,2303,2016/08/01,是,91,30,"-4.8,4.8,4.9"
科技,10083514,ALP便携旅行电吉他,项目成功,100000.00,127768.00,32,8,2999.00,26,0,709,2016/08/07,是,2,10,"淘宝-4.9,4.9,4.9"
科技,10083891,ziile色诱蓝牙音箱：随时触摸你的心情！,项目成功,100000.00,172570.00,769,9,128.00,11,0,3004,2016/07/29,否,120,30,"-4.8,4.8,4.9"
科技,10081406,E看通7寸远程监控语音记录仪,项目成功,100000.00,111656.00,122,5,120.00,9,1,1761,2016/07/26,否,10,30,"淘宝-,,"
科技,10085153,"Mato 蓝牙,WiFi声霸组合",项目成功,100000.00,340936.00,1506,9,168.00,5,0,5648,2016/08/03,否,98,31,"-4.8,4.8,4.7"
科技,10081523,喜上梢 玄关感应灯，感知温度的家居摆件,制作中,100000.00,115022.00,764,6,29.00,15,0,6690,2016/07/15,是,80,30,"淘宝-,,"
科技,10083643,FDY三体壁挂式智能家居音箱,项目成功,100000.00,1102539.00,4339,7,199.00,17,0,4976,2016/07/31,是,250,30,"淘宝-4.7,4.7,4.8"
科技,10079633,不破坏装修的新风机,项目成功,100000.00,169640.00,68,5,2180.00,25,1,1057,2016/07/16,是,49,5,"淘宝-,,"
